freq_bin,effect_0.7_p1_mean,effect_0.7_p1_sem,effect_0.7_p2_mean,effect_0.7_p2_sem,effect_0.7_p3_mean,effect_0.7_p3_sem,effect_1.0_p1_mean,effect_1.0_p1_sem,effect_1.0_p2_mean,effect_1.0_p2_sem,effect_1.0_p3_mean,effect_1.0_p3_sem,effect_1.3_p1_mean,effect_1.3_p1_sem,effect_1.3_p2_mean,effect_1.3_p2_sem,effect_1.3_p3_mean,effect_1.3_p3_sem
"[0.000575, 0.000759)",0.016239236832898993,0.00040973168854507765,0.010629010839680212,0.00019072046278937032,0.009724309417131503,0.00015828529982069597,0.004544165201286479,0.00016057656368306082,0.0024172562009690045,6.008246723446358e-05,0.0020926445215548014,4.577269709341159e-05,0.0014380067393606052,6.745031841442239e-05,0.0006141396447111933,2.0481867477549608e-05,0.0004981431863844029,1.380333338718742e-05
"[0.000759, 0.001)",0.014063491700432255,0.0003056881044041335,0.009366521270034742,0.00018613235594069723,0.008349748329374318,0.0001505005889754104,0.003652068501076763,0.00011064126828093132,0.0019889034767271636,5.362969426695504e-05,0.0016742736100980413,4.06224861797912e-05,0.0010662062907374553,4.273004030974185e-05,0.00046958144838071375,1.6518651462245267e-05,0.00037145207052838726,1.1573827554636672e-05
"[0.001, 0.00132)",0.011388690956994433,0.000251428115066661,0.008052695617537282,0.00016471653205348956,0.007524585035662444,0.00013364402744893376,0.0026999559278350605,8.239205271342235e-05,0.0016204458635668284,4.520477219198717e-05,0.0014238347958373768,3.345641752415886e-05,0.0007195803692591084,2.896531098605575e-05,0.0003628577055586791,1.3169431113767676e-05,0.0002968117588496648,8.795919016812113e-06
"[0.00132, 0.00174)",0.009522979392301654,0.00023727994774852383,0.00697771047601799,0.00015806854927469976,0.006418838517045586,0.00013176747787664123,0.0020727759604695015,6.960858107244284e-05,0.0013261359611614026,4.071148248074887e-05,0.0011489495728812034,3.1215124548435596e-05,0.0005054796452146866,2.1376970977194976e-05,0.0002801521060458659,1.1210584354478298e-05,0.0002271662656617146,7.825362330002726e-06
"[0.00174, 0.00229)",0.007860920326177972,0.00019626944149936975,0.006330203314330287,0.00014953904825469583,0.005507779516004376,0.0001315596981197612,0.0015726555021374237,5.3722388289989996e-05,0.0011283012757807897,3.530468041158965e-05,0.000929992447881842,2.895277321970891e-05,0.00035192640450665145,1.5495352518838203e-05,0.00022194372135617995,8.746507321922635e-06,0.00017272638926138886,6.670728932444663e-06
"[0.00229, 0.00302)",0.006813734185585003,0.00017314731533794783,0.005448496068288431,0.00014164471861782428,0.005006294994850169,0.00013332983134371325,0.0012761922149489696,4.5936347404786255e-05,0.0009170092575896854,3.1365197397701614e-05,0.000799545971005803,2.789626481888549e-05,0.00026820252906022065,1.2890631926131121e-05,0.00017060264060914999,7.389097136539066e-06,0.0001405420266870131,6.1405882218241e-06
"[0.00302, 0.00398)",0.005510317664329111,0.00014099348852989645,0.004743470978119535,0.00015408517030901677,0.004214601066200124,0.00012110497651101637,0.0009585914302030773,3.44710102596422e-05,0.0007553754280908252,3.404616593022522e-05,0.0006331400475044262,2.401871201996006e-05,0.00018861903039702854,9.251618671833685e-06,0.00013314133410214537,7.803850613375226e-06,0.00010540540732322482,5.042190273256501e-06
"[0.00398, 0.00525)",0.004640861554969012,0.00015697360872511467,0.004173192781238758,0.0001415078734080307,0.004046980528752603,0.00014294543646414782,0.0007498749576962832,3.87016181893072e-05,0.000625250522980956,2.7628449518474178e-05,0.0005909153793680843,2.7188611228443386e-05,0.00013704665045593297,1.0049139890871908e-05,0.00010317129855695395,5.598199240923265e-06,9.510492062774021e-05,5.402363896198322e-06
"[0.00525, 0.00692)",0.0038784212413611203,0.00011304558786019524,0.003599669589993724,0.0001238300114254766,0.0036881652929207677,0.00014590561216432853,0.0005759816577081558,2.2964240077466596e-05,0.0005065020209740117,2.300057911002217e-05,0.0005232264498346482,2.7527249226462875e-05,9.578772550615301e-05,4.934642389625184e-06,7.929183872484885e-05,4.538019076700968e-06,8.191937279003755e-05,5.363811070828691e-06
"[0.00692, 0.00912)",0.0031620402419124936,0.0001117498797303282,0.0033119184660587143,0.00012469515098444123,0.00342078139489733,0.00015251456254280704,0.00043410641430615733,2.465175694133936e-05,0.0004384330185923872,2.1436309739007737e-05,0.000460240230458639,2.6981828913420337e-05,6.795512745592552e-05,5.7854760498375154e-06,6.398133052853137e-05,3.817007970691814e-06,6.786347311191324e-05,4.996011769338371e-06
"[0.00912, 0.012)",0.002676914795505959,7.68014079048882e-05,0.003106771032496,0.00014797271764544338,0.003078534836364722,0.00016984239847835732,0.0003309735633659572,1.298837320823236e-05,0.0004153255684795365,2.670165267490148e-05,0.0004045721646611831,2.9647972971988127e-05,4.558771055414179e-05,2.3676983627518175e-06,6.154932260386185e-05,5.012876327245053e-06,5.847043887407683e-05,5.286279266117655e-06
"[0.012, 0.0158)",0.002259261032196135,8.750740147929389e-05,0.002447480403725296,0.00011614251110891943,0.0027656561901520764,0.00015644358229982764,0.0002678356884968226,1.6363839133755417e-05,0.0002939288431509018,1.7863415422487542e-05,0.0003486625659475685,2.622380958825176e-05,3.589143710789273e-05,3.238716177818424e-06,3.8850146089157856e-05,2.8581832286963163e-06,4.874700677140615e-05,4.550602871611631e-06
"[0.0158, 0.0209)",0.0018082568626430562,5.4512969320007496e-05,0.0023187842315619627,0.00012877823169992698,0.00238980152531616,0.00015154268633178888,0.0001882482026611839,7.497261969385146e-06,0.00026844001490205696,1.959284699781403e-05,0.0002871987252528718,2.452801091253383e-05,2.1705840691415408e-05,1.0761929521414935e-06,3.434875405611906e-05,3.0972930638485524e-06,3.8318615086633436e-05,4.108683192444266e-06
"[0.0209, 0.0275)",0.0015922659943434676,4.953142325406755e-05,0.002294574558607758,0.00012589573912734855,0.0023854333351222084,0.00015926899412492223,0.00015873573249763518,6.736677152121054e-06,0.00026023746659227374,1.903646329769462e-05,0.0002883608411020011,2.5187948854799597e-05,1.772986615009714e-05,9.809671615728804e-07,3.2690490013327664e-05,2.9894654367885986e-06,3.849763853989008e-05,4.1109335663810826e-06
"[0.0275, 0.0363)",0.001300410405902642,4.3443278679628484e-05,0.0019342040224009209,0.00011971271771044832,0.002091356162945059,0.00015076456811226595,0.0001170518412980804,5.2714177721315905e-06,0.00021383871256913656,1.6808717513113464e-05,0.00023509127011267505,2.3093237295166976e-05,1.168931966314385e-05,6.765890041967157e-07,2.606312576344258e-05,2.4553397849506165e-06,2.9441574231398734e-05,3.7085978404805063e-06
"[0.0363, 0.0479)",0.0011423096031137588,4.0632287504417293e-05,0.0016527992609476501,0.00011869461534259047,0.0015058738030351143,0.00011715513570979397,9.693044071473108e-05,4.6888091879772756e-06,0.0001766410345383542,1.6830376533842584e-05,0.00015173117634813515,1.568569576692857e-05,9.154572435620812e-06,5.883615490891437e-07,2.1123363671756427e-05,2.4596963127594007e-06,1.7084763879680367e-05,2.200472619547107e-06
"[0.0479, 0.0631)",0.0009390597079151394,3.533008981115612e-05,0.0013954145415355581,9.280122451929849e-05,0.0015040171892451441,0.00011780522480713558,7.294612984084591e-05,3.5910123493942725e-06,0.00013674922572516932,1.2990186790825555e-05,0.00015199458668635043,1.7253949025042348e-05,6.2542638204587455e-06,3.803160674853542e-07,1.5281724270375816e-05,1.9219612262966764e-06,1.759622127038751e-05,2.681885548653093e-06
"[0.0631, 0.0832)",0.0007616786403528705,2.978776710584744e-05,0.0013567325227237974,9.026324740499672e-05,0.001471850114002306,0.00010249851872064832,5.446092934382574e-05,2.8713392475909983e-06,0.00013144618280054116,1.2228147840311976e-05,0.0001458782800763626,1.3423735526637982e-05,4.334486536882149e-06,2.947957991962904e-07,1.4403606392382357e-05,1.7381221628255542e-06,1.6059093971396423e-05,1.8364370698340388e-06
"[0.0832, 0.11)",0.000695044945525656,3.148896664219517e-05,0.0011881664057446586,8.670198771525343e-05,0.0012476941348956232,8.769549881884363e-05,4.839711589453626e-05,2.9600015518765764e-06,0.0001129875269221607,1.1325869591842479e-05,0.00011800406271868172,1.1445345970852601e-05,3.737650152442881e-06,2.9688706350380534e-07,1.221738056652091e-05,1.5519651502709287e-06,1.2800859590232872e-05,1.608300140616145e-06
"[0.11, 0.145)",0.0005596829486924576,2.4460689996388482e-05,0.0010037030815227307,6.637520177699416e-05,0.0010013455544834768,7.630002727539257e-05,3.5646954102137625e-05,2.043438323450867e-06,8.406375271621696e-05,8.029737118889062e-06,8.719387640617749e-05,9.55843021557617e-06,2.522489871044217e-06,1.7931417854939356e-07,7.991582914106107e-06,1.0269095549283267e-06,8.688748979766012e-06,1.2830164685315325e-06
"[0.145, 0.191)",0.0005249627573429232,2.620263712190687e-05,0.0008636126816161959,5.7377405629489676e-05,0.0008694526315410108,6.922078767528954e-05,3.203771018950102e-05,2.15836114729084e-06,7.039636660567607e-05,6.659261108681508e-06,7.407776394607452e-05,9.097834840338125e-06,2.1659583208693087e-06,1.8747491138699628e-07,6.530165557191182e-06,8.311000566288753e-07,7.40644020536683e-06,1.268350821567802e-06
"[0.191, 0.251)",0.0004794340337997074,2.6479443623038286e-05,0.000764404798272545,4.9408991003163895e-05,0.0008035763876632215,4.8252845559569355e-05,2.8288469942777134e-05,2.081870633092609e-06,5.8791156421739676e-05,5.548268486367365e-06,6.263108734383413e-05,5.170135607785753e-06,1.84479008151504e-06,1.696878195933938e-07,5.2016048578558095e-06,6.770242577801619e-07,5.5531930903803286e-06,5.844597426015885e-07
"[0.251, 0.331)",0.0003934299450511202,2.3373889261030875e-05,0.0006586762070163199,4.4939293761970056e-05,0.0007337466381297316,5.394512297385512e-05,2.1475202974688496e-05,1.8448645378356708e-06,4.873028363897505e-05,4.836966129736704e-06,5.7464831371983034e-05,6.814704606697044e-06,1.3128698962699511e-06,1.544009681312227e-07,4.149858862672899e-06,5.46471566863439e-07,5.324423075454706e-06,9.440240244378244e-07
"[0.331, 0.437)",0.00037001108979957127,2.0930638587541693e-05,0.000564518268393569,3.3751670969023156e-05,0.0005881117004388334,3.416472941418706e-05,1.9694892652790496e-05,1.522686275237545e-06,3.729665829006594e-05,3.2431058498761775e-06,3.995073297900648e-05,3.2265599058270954e-06,1.163760620064805e-06,1.1702634789344354e-07,2.798136070985452e-06,3.2991633420735607e-07,3.108709600899373e-06,3.417572551420472e-07
"[0.437, 0.575)",0.0003520926900940852,2.049009290547967e-05,0.0004369400971478543,2.6113111475161037e-05,0.0005213322929460424,2.9072166150021163e-05,1.84394338684583e-05,1.4394675080711796e-06,2.6123660343312573e-05,2.443989991085147e-06,3.184276670852808e-05,2.4969432434153346e-06,1.0785542366341508e-06,1.0560159218758333e-07,1.8097802216216582e-06,2.7666334290493055e-07,2.1912885690642013e-06,2.2518335577131792e-07
"[0.575, 0.759)",0.0003610069910583199,1.9592927802857476e-05,0.000434717188090255,2.3908488672138564e-05,0.0003623022021412683,2.1447404656294258e-05,1.849536237979184e-05,1.324307726682861e-06,2.4265964386651166e-05,1.7623777100716013e-06,2.005582650459855e-05,1.660040401430851e-06,1.0481828969462431e-06,9.260678471479064e-08,1.495117584379273e-06,1.3523491403151332e-07,1.2609677325446739e-06,1.3826246924567855e-07
"[0.759, 1.0)",0.0003576109743112941,7.613466655858363e-06,0.00035606699694641566,7.111711338310696e-06,0.0003620526471847506,7.20466350827294e-06,1.9092633823271336e-05,5.616012947100643e-07,1.8942810544783187e-05,5.262046852015921e-07,1.9348333343594388e-05,5.346048040813214e-07,1.1423234805230374e-06,4.391425612325417e-08,1.1312987873981983e-06,4.1645866917009785e-08,1.1576670626975093e-06,4.182533495937568e-08
