freq_bin,effect_0.7_p1_mean,effect_0.7_p1_sem,effect_0.7_p2_mean,effect_0.7_p2_sem,effect_0.7_p3_mean,effect_0.7_p3_sem,effect_1.0_p1_mean,effect_1.0_p1_sem,effect_1.0_p2_mean,effect_1.0_p2_sem,effect_1.0_p3_mean,effect_1.0_p3_sem,effect_1.3_p1_mean,effect_1.3_p1_sem,effect_1.3_p2_mean,effect_1.3_p2_sem,effect_1.3_p3_mean,effect_1.3_p3_sem
"[0.000575, 0.000759)",0.02686781637525653,0.0005947901117515267,0.02044521977348002,0.00043458591828998276,0.019134035084146447,0.0003779309951091096,0.009365427797472957,0.00030301876134111527,0.006779343930329044,0.0002479184372424692,0.006093082536449527,0.00020832128430292742,0.0037293159283225004,0.0001805920940217752,0.002729094477288731,0.0001643674433055381,0.00235145506948907,0.00013423945085135194
"[0.000759, 0.001)",0.02368241597864188,0.0005494781737302315,0.017981518409199263,0.0004379475746535398,0.018124238947188637,0.00044291993544398747,0.008082552263371229,0.00030101025622874714,0.005663633862400087,0.00024473227455434817,0.006039784692464676,0.0002761186584124529,0.0032593354661258063,0.00018853426339708823,0.002188693626406345,0.00016612568951148197,0.002556939582169783,0.0001992647987948469
"[0.001, 0.00132)",0.020838581577917025,0.0005043291928741759,0.017216181739229546,0.00042710938956287464,0.017066692107858557,0.00048218621960065776,0.006851792565741642,0.00026322549600854583,0.005578619289928035,0.00023473539097179814,0.00569259187965813,0.00030273893995209206,0.0026759142742656295,0.0001621280615165667,0.002223057385232277,0.00014441530416047372,0.0024617631474000675,0.0002184014098194032
"[0.00132, 0.00174)",0.019171269498845105,0.0005352886984151614,0.01616997415436552,0.0004731634322895184,0.01502631588217612,0.0004302666223288725,0.006261031643581535,0.0002780295682987117,0.005291840026605367,0.0002779016814705758,0.004706396906394895,0.00024021081765829497,0.002456206265771392,0.00016202041887898526,0.00222151655842898,0.00018715377303752724,0.001867204600503228,0.0001526226668326994
"[0.00174, 0.00229)",0.017703728521066185,0.000580979217349872,0.014628373283779387,0.0005465802182920682,0.015446015166425162,0.000628175775555356,0.0059901839117863665,0.0003467104086061096,0.00481749394839194,0.00034131177959335256,0.0054932044457620685,0.0004230708677821073,0.002556730958970101,0.0002307566743471568,0.002086690267666125,0.00023156092577082392,0.002592079679428247,0.0003109489252006751
"[0.00229, 0.00302)",0.015386646229781736,0.0005815728735202349,0.012872753493940988,0.0005066072460277242,0.014490499541039882,0.0006585116727037357,0.005102228476315322,0.00033529280597780023,0.004095854082101589,0.0003080874937737027,0.005124143631426758,0.00043089004966852473,0.002165064189017708,0.00021407553087903484,0.0017299948441845433,0.00021497777892937932,0.002433383262933405,0.00031550356266746185
"[0.00302, 0.00398)",0.01499880641545162,0.00058716654530977,0.014032328165735717,0.0006512614943556495,0.01210651101009919,0.0005314243202451706,0.005134484675318062,0.00034580112153275713,0.004900982495168758,0.0004064767644105535,0.003786941456217666,0.00029854013767554926,0.0022646478647174294,0.0002292323068917631,0.00225711751816343,0.00028167860046133706,0.0015593021584737268,0.00018723967813498145
"[0.00398, 0.00525)",0.014115645826801677,0.0007046393662690926,0.012514693861469067,0.0007149802666567297,0.013446772794577186,0.0008762354205781028,0.005025589115412481,0.0004411212687063382,0.004465195454642213,0.0004772973732180307,0.0048864699224982116,0.0005239991055595204,0.0023417869428031877,0.0002964865300754195,0.0022004391173844136,0.0003727360963028085,0.002334315715512054,0.00034053189268539184
"[0.00525, 0.00692)",0.012581203751807237,0.0006358292875584893,0.012811353972048266,0.0008318707288714891,0.011659380622184494,0.0007120629786626918,0.004460526710638269,0.00040458624746670497,0.004685654138226883,0.0005267073385882501,0.003868860671552456,0.0003918958002000652,0.0021009170184455007,0.00028108622173693757,0.002268451788722113,0.0003668559742976286,0.0016698316849885443,0.00024069319366483303
"[0.00692, 0.00912)",0.011347915421483688,0.0004976931244178403,0.011374588904619804,0.0009554749450615651,0.010711576683891546,0.0007665020362378068,0.003730141415748709,0.0002705050574718782,0.00399200853867713,0.000672541916804174,0.0034294044213971937,0.00043270049928112155,0.0015809188247045106,0.0001620050326374057,0.0019045501557606707,0.0005228496379073372,0.0014602534374873466,0.0002651994465811964
"[0.00912, 0.012)",0.010204190023260786,0.0006046436155994971,0.009807523917175546,0.0006956546866327329,0.00969213366146991,0.0008850571587526734,0.003438758558004808,0.0003301511140820574,0.0028993442021116736,0.0003205830575221945,0.0032868398480168735,0.00047836265216439977,0.001495418546896058,0.00019010580230541553,0.0010940182526609657,0.00016134056685453317,0.0014672622850946224,0.0002827388470040838
"[0.012, 0.0158)",0.008877411913621444,0.0004809983239654147,0.01039301410082435,0.0010473445901491003,0.008825665013280309,0.0007500637336934068,0.00278895584362371,0.00023708749956959446,0.0036291312703878734,0.0005841558625195058,0.002452042903026565,0.0003109008195810365,0.0011236440055350033,0.0001262542125518471,0.0016162174448838393,0.00034416823998402414,0.0008509007687852577,0.00013641239158819485
"[0.0158, 0.0209)",0.006559362793599276,0.0004114727138709628,0.00790285043094296,0.0007459967517948219,0.008839356663469732,0.0008390650500156195,0.0019013038231130036,0.00021929155330345564,0.0023680917588362774,0.0003655264966340544,0.0024789425037027007,0.00035549996090118523,0.0007516655566671473,0.0001307427801719115,0.0009248555999367695,0.0001879240749721861,0.0008567141609115333,0.0001610971959616972
"[0.0209, 0.0275)",0.005354005434118432,0.00026663833002462783,0.006584105599138275,0.0007007693623093009,0.007309896732662684,0.0008741509552871548,0.0012271089383206672,0.00010400520482610445,0.0016497996755558812,0.00029673939878454805,0.0020353376195317474,0.0003865380683981165,0.000369916526181642,4.728520475610594e-05,0.000526356946826688,0.00013288845380715755,0.0007204170631278829,0.00018105400826133697
"[0.0275, 0.0363)",0.0047572477108912365,0.0003265548993569799,0.004925785207129262,0.0004203939020371115,0.004677338831217768,0.0004390026574253091,0.0010550196333166508,0.0001178827159831281,0.001014229507847889,0.0001429023271141181,0.0009136547624583919,0.00013773134443254763,0.00029735459556737363,4.4532250824414495e-05,0.00026684463481853896,5.309971846916851e-05,0.00022353419893750151,4.7038019534586553e-05
"[0.0363, 0.0479)",0.0033184682382644782,0.0001895800658804288,0.004889092870458256,0.000439851223631246,0.0038803451066155444,0.0003687458069424295,0.0006252248479129215,5.896374295964519e-05,0.0009837148879824418,0.00014229147683030992,0.0007012246634405028,0.00010718692350757683,0.00015320198622325646,2.0377686980031785e-05,0.0002410024454501754,4.905352779795416e-05,0.00015835508404341898,3.398970585222489e-05
"[0.0479, 0.0631)",0.0029015398463127767,0.00021147504712688958,0.0035948051638607917,0.00032980284841109303,0.0038928337455900073,0.0003757871722715191,0.0005223765957422217,6.592854482958308e-05,0.0006139457481220879,9.866356821368647e-05,0.0007054010637887025,0.00011012989735992721,0.0001234976325551471,2.200853628550285e-05,0.00013035386219764907,3.223894284857939e-05,0.00015752868828240987,3.5098923359425244e-05
"[0.0631, 0.0832)",0.002114435709336295,0.00012073209619555534,0.003079949161774415,0.00024792880768780305,0.0032236562018212013,0.00034220706710884693,0.000291068737424712,2.883623728298691e-05,0.00048146416319837574,5.8243125553334315e-05,0.0005477533491039605,9.213062755190827e-05,5.1460877640154255e-05,7.6396425786454e-06,8.980588396101474e-05,1.454155607865095e-05,0.00011419625394681504,2.6084526400334153e-05
"[0.0832, 0.11)",0.0015508239941138644,8.97634092421116e-05,0.0022778248800638555,0.00018013489680139658,0.002931527482629354,0.00027859762233785497,0.00017997092145838334,1.7803103716827423e-05,0.000304229305509033,3.6161875872052466e-05,0.00045504768759157204,6.673679409030041e-05,2.6263205250503858e-05,3.839258077898371e-06,4.777698054279326e-05,7.708376049600213e-06,8.420284494574765e-05,1.710903065977935e-05
"[0.11, 0.145)",0.0011182831740490424,6.40495933513874e-05,0.0016804818446874465,0.00010688417567241603,0.0019448609542502783,0.0001245991989860871,0.00010461827873553176,1.000428101393296e-05,0.0001873159070330583,1.7681206758499765e-05,0.00022580092630904202,1.9738711970664858e-05,1.171830317955954e-05,1.7543564859894422e-06,2.4774510366377876e-05,3.293349584798628e-06,3.009866490694297e-05,3.400367580776274e-06
"[0.145, 0.191)",0.0009718494916192821,4.6997260641625786e-05,0.0016949477971690751,0.00010868981569800663,0.0016916931096331107,0.00011007603365964752,8.01445424445561e-05,5.333408513680021e-06,0.00018493553889545834,1.788865287442411e-05,0.0001954488383221027,1.8539734052742056e-05,7.463550433119893e-06,6.582068933480234e-07,2.335129362345027e-05,3.2335991150281754e-06,2.6887482770459136e-05,3.5788643712172176e-06
"[0.191, 0.251)",0.0008702762071743339,4.968743643768021e-05,0.001297430215293071,7.918118074765434e-05,0.0016867416875433767,0.0001076178682190835,6.875058359172152e-05,6.34183950071309e-06,0.00012437801196653537,1.1244684976690602e-05,0.0001820860074998411,1.727716568472466e-05,6.247104342425756e-06,8.983245989857054e-07,1.3684802781430749e-05,1.705343003938692e-06,2.2737370337353536e-05,3.0546509592327924e-06
"[0.251, 0.331)",0.0007165377822828038,3.7739865302514034e-05,0.0011701642245799608,6.371432727724601e-05,0.0011367473117586222,6.133548814465092e-05,5.1845251232198486e-05,4.022478753935427e-06,0.00010366413326688123,7.974295818144042e-06,0.00010225267436168807,7.6135364148569485e-06,4.286777965439826e-06,5.144742967146519e-07,1.042411946588102e-05,1.0662267381547373e-06,1.0526678560226951e-05,1.0160729439552758e-06
"[0.331, 0.437)",0.0006273517938885316,3.263428908507726e-05,0.0009069081851050139,5.445743301248437e-05,0.0009449673102762504,5.234936667142298e-05,4.18533733535255e-05,2.9137751394376845e-06,7.696650691134872e-05,7.065185559301215e-06,7.641494573675688e-05,5.713892784785295e-06,3.078691079159367e-06,2.7729737050580924e-07,7.647127944048729e-06,1.0500166024244526e-06,6.935557998581761e-06,6.506476572160177e-07
"[0.437, 0.575)",0.0005262457625898751,2.750103773841629e-05,0.0007437806893139083,4.274403044689775e-05,0.0007760682648306393,3.9783502148001974e-05,3.2036898691182117e-05,2.243415667811512e-06,5.4521583211270566e-05,4.546103020032562e-06,5.852214608972826e-05,4.125499958511984e-06,2.1561042554126747e-06,1.9197837880621797e-07,4.504437179522954e-06,5.235444136780344e-07,4.993395162911762e-06,4.6286908343332143e-07
"[0.575, 0.759)",0.00042551094729297554,2.5847763973607637e-05,0.0005511064470253815,2.999048250687805e-05,0.0006480679331414428,3.690453654530414e-05,2.463481736679096e-05,2.0388247733942365e-06,3.61147389878901e-05,2.8898612292975643e-06,4.534598108097442e-05,3.569435929746235e-06,1.6025929438651284e-06,1.7017626059387366e-07,2.7229239409922155e-06,3.199446501833138e-07,3.5509622344788933e-06,3.605962680187012e-07
"[0.759, 1.0)",0.00040202099575747355,7.785021195533244e-06,0.0004148704086146221,7.697734797970123e-06,0.0004226667522448283,7.832702021681988e-06,2.2296022927689144e-05,5.956453158848367e-07,2.334954612688129e-05,6.130556735110695e-07,2.4083902955180322e-05,6.364479402740859e-07,1.3812419839287055e-06,4.8510475017061114e-08,1.4706019721992168e-06,5.342815376784793e-08,1.5423947657057595e-06,5.706881382896423e-08
