freq_bin,effect_0.7_p1_mean,effect_0.7_p1_sem,effect_0.7_p2_mean,effect_0.7_p2_sem,effect_0.7_p3_mean,effect_0.7_p3_sem,effect_1.0_p1_mean,effect_1.0_p1_sem,effect_1.0_p2_mean,effect_1.0_p2_sem,effect_1.0_p3_mean,effect_1.0_p3_sem,effect_1.3_p1_mean,effect_1.3_p1_sem,effect_1.3_p2_mean,effect_1.3_p2_sem,effect_1.3_p3_mean,effect_1.3_p3_sem
"[0.000575, 0.000759)",0.024077912375437653,0.0005083310613298834,0.01664015090010028,0.00024903432603738446,0.01515288960894597,0.00024510220983821806,0.00792195721987801,0.00023762809939544973,0.004590849242214142,9.432451651676759e-05,0.003956051200238727,8.691654022872721e-05,0.0029478277036025916,0.00012139580137250018,0.0014141289841516846,3.818063379462438e-05,0.0011485632610793617,3.283868781666702e-05
"[0.000759, 0.001)",0.021091687957441624,0.00042721435142048845,0.01432865556062067,0.00026071448222235807,0.0133260318012767,0.0002208019926764705,0.00655441195154282,0.00017994029414126046,0.0036945108201409432,9.140116868499181e-05,0.003288392922978698,7.397295534545352e-05,0.0022840125738806034,8.102540613719454e-05,0.0010618329828136065,3.435834663531725e-05,0.0008997978283331496,2.5876244072392553e-05
"[0.001, 0.00132)",0.01738503921949322,0.0003898307441871023,0.012705831714887716,0.00022430304339787784,0.01166609833014351,0.00020465512298668592,0.004928047926372497,0.00014844033498686088,0.003080833284835159,7.274603552836497e-05,0.0026946702758313757,6.405590249322675e-05,0.0015673352293378584,6.0079677665373535e-05,0.0008259181632154395,2.4741826510839437e-05,0.0006893881791546432,2.116471346873042e-05
"[0.00132, 0.00174)",0.01487643966863713,0.00033981419022507833,0.011098558812349385,0.00021875109967464012,0.01000688145186796,0.00019678514511308303,0.003974028106342946,0.00012965834831781594,0.002551403610227995,6.664936734943347e-05,0.002160429112008722,5.79917001261775e-05,0.0012006523735088287,5.325677520815419e-05,0.0006503100562806606,2.1751484825770245e-05,0.0005169922755166648,1.8062699055587845e-05
"[0.00174, 0.00229)",0.013095137849835637,0.0003270073330415464,0.00946244765953676,0.00020702787129674798,0.009053015563871877,0.00020237847249284467,0.0032653458753863244,0.0001103906486893242,0.0020111674692902893,5.837458554924087e-05,0.0018771923536225535,5.528849677528952e-05,0.0009108193868046139,3.913213390094255e-05,0.0004725334052798341,1.73383968578273e-05,0.00043071259532895256,1.5969458918960212e-05
"[0.00229, 0.00302)",0.010523502494149696,0.00025909791977180116,0.008265350097463967,0.00019087436023549538,0.008191917489369507,0.0002086262238683247,0.0024267576708589364,8.340235517136674e-05,0.001657130576266332,5.1634555036244905e-05,0.0016304332591568944,5.4003831514811966e-05,0.0006313502527767811,2.903886814495302e-05,0.0003669622784719027,1.4641038076613447e-05,0.00035680458129953754,1.4451905482912853e-05
"[0.00302, 0.00398)",0.008730832725619635,0.00023307970976545992,0.007221396968846498,0.00019576785812435249,0.0072123838016225975,0.00020770722752305902,0.0018693308932564952,7.35530510786074e-05,0.0013858957673797438,4.980288189774632e-05,0.0013557056018349328,5.062187822083284e-05,0.00045420728053536613,2.5185334231531788e-05,0.00029461830874363555,1.3252550660179132e-05,0.0002799971323284861,1.292158764344985e-05
"[0.00398, 0.00525)",0.007314188535839022,0.0001896198424474242,0.0061982892942797395,0.00018218900478745166,0.006256716265446371,0.00019928022513280633,0.0014286368469599918,5.01055157874432e-05,0.0010869839671532714,4.198722730770441e-05,0.0011036717342311566,4.6148314015416635e-05,0.0003127054940450792,1.409662124058236e-05,0.0002101947161894476,1.0101060308507166e-05,0.00021373787860289406,1.1051850523859708e-05
"[0.00525, 0.00692)",0.006172349316473799,0.00017965938018591184,0.005475428463960667,0.00018226865702724828,0.005806377707112226,0.00020950512482324182,0.001116589478729617,4.63868488485261e-05,0.0009169364586372195,4.04659423997353e-05,0.0009819248250152548,4.626754239151205e-05,0.00022589291445741045,1.2547658783766374e-05,0.00016988101959997812,9.302172801447154e-06,0.0001829600438480187,1.0753535652751022e-05
"[0.00692, 0.00912)",0.005030133131704929,0.00014021055784572953,0.005507036577141536,0.00021601536279348225,0.00526810282392801,0.00022964452098778935,0.0008327657343147566,3.325379106605096e-05,0.0009319691367546313,4.802025774401505e-05,0.0008692838866686777,5.0707207029203345e-05,0.00015578919447609016,8.40862242917016e-06,0.00017331660817423547,1.1056611455234161e-05,0.00015796767343413982,1.161888187293858e-05
"[0.00912, 0.012)",0.004156028206654158,0.00011470054626871689,0.004572792312169295,0.0001901160338258838,0.004686458638542223,0.0002059720583932815,0.0006357919360146054,2.4495863639339753e-05,0.0007185668089212129,3.846377357269776e-05,0.0007212522360483012,4.0853217471623436e-05,0.00010982068682074802,5.648208156866909e-06,0.00012472274781510844,8.170716781065435e-06,0.00012258811026834204,8.399282388164644e-06
"[0.012, 0.0158)",0.003451842637368595,9.379696064242216e-05,0.0040615892678409,0.0002087837154886709,0.0045413695595055495,0.00023763188203405663,0.00048014341591498354,1.783403805033418e-05,0.0006138033117503741,4.2172745909254036e-05,0.0007197339872835339,4.881570647722601e-05,7.472998083557789e-05,3.627170649393403e-06,0.00010337613544177557,8.791227294786517e-06,0.00012591296180960025,1.0544484882826547e-05
"[0.0158, 0.0209)",0.003001214280774421,9.053909196563859e-05,0.003921359276462334,0.00020635099452652784,0.004246687564010201,0.0002647235913972785,0.0003945176359330102,1.6466948124054404e-05,0.0005856234994544591,4.087677784404898e-05,0.0006594376145862079,5.396498772938399e-05,5.78619996812018e-05,3.2267260671625056e-06,9.706984975234591e-05,8.516088800972261e-06,0.00011273810092541737,1.1463383940578266e-05
"[0.0209, 0.0275)",0.0027073654319183546,8.371442495468604e-05,0.0032829474414301685,0.0001687287754004012,0.0035004285187751403,0.00021602523032647055,0.0003375192241020277,1.456517500794191e-05,0.00044467552570863256,3.070627221693265e-05,0.0004977814369353706,3.9586707673515155e-05,4.704331860862694e-05,2.6905336451435563e-06,6.737479725995963e-05,5.785761404682873e-06,7.841782843682006e-05,7.529243940600738e-06
"[0.0275, 0.0363)",0.002102197247360329,6.515982931465993e-05,0.003084322554744913,0.00018959566961539257,0.0031241059448372187,0.00022155624777653231,0.00023104859217945304,9.39294030968305e-06,0.0004133316515342948,3.501577324394456e-05,0.00043681141277457966,4.1937923814387674e-05,2.8124741659150144e-05,1.432568642719906e-06,6.217003103921996e-05,6.811315670829437e-06,6.833362399602848e-05,8.175513457139588e-06
"[0.0363, 0.0479)",0.0017124958925270343,5.8243794504856244e-05,0.0029722841085331976,0.0001853243136013739,0.002991245342310908,0.0001986975254656487,0.00017676487612136569,8.242850415739854e-06,0.00039373169087573236,3.2462101587823794e-05,0.0003972561089576725,3.346608460483128e-05,2.0445557627977856e-05,1.2624705499650532e-06,5.77675752010754e-05,5.844740354220027e-06,5.795499135818199e-05,5.743111397453659e-06
"[0.0479, 0.0631)",0.001570079598767826,5.510956668886676e-05,0.0024238617110722,0.00016026842635882677,0.0027201766731766467,0.00019946418103180971,0.0001539703503809189,6.9838455500966255e-06,0.00029864896782657777,2.626219614621201e-05,0.0003564288674805204,3.493481097974816e-05,1.6669177190555372e-05,9.363913913870017e-07,4.0896931004163285e-05,4.480836095949513e-06,5.203127429128954e-05,6.385563581717373e-06
"[0.0631, 0.0832)",0.0012904029557476273,4.747629561687301e-05,0.0020276359794406174,0.0001309853635710097,0.0019925138072496777,0.00012525469996780346,0.00011482302840786465,5.6830571132076506e-06,0.00023358222706254986,2.1321079505700036e-05,0.00022856985078493626,1.9583217936558657e-05,1.1292160027395584e-05,7.241515729325052e-07,3.05155884682131e-05,3.6710967862805156e-06,2.9893863438688898e-05,3.2452224475088496e-06
"[0.0832, 0.11)",0.001111286843222643,4.4624326049699506e-05,0.001682342143389141,0.00011180006334801342,0.001994571857633976,0.00014584426433802213,9.272633792531869e-05,4.926357849834617e-06,0.00018050840600623906,1.6619596211855796e-05,0.0002417852492118038,2.4144604327574173e-05,8.520259717580173e-06,5.68067006515865e-07,2.197901533114103e-05,2.6198680498122776e-06,3.325448687415282e-05,4.17948109011243e-06
"[0.11, 0.145)",0.0009343051897020525,4.0734477387296354e-05,0.001724890533719404,0.00010609494676490323,0.0017193729659802414,0.00011136134161679177,7.357862799547116e-05,4.227496440642756e-06,0.00018096343330840264,1.5503983446310248e-05,0.00018445111774633677,1.6890356354495408e-05,6.429277983453718e-06,4.624977890026991e-07,2.1348920045342774e-05,2.4132888127623702e-06,2.245820311937681e-05,2.73610628890522e-06
"[0.145, 0.191)",0.0008034147790971619,3.600559996355085e-05,0.0013684886752275507,9.266897759577842e-05,0.001364691164705827,8.068025696275075e-05,5.89458628164495e-05,3.3985910053709054e-06,0.00013684553384802129,1.3594083343296436e-05,0.00013170005274908893,1.0693786091488028e-05,4.75709352959197e-06,3.363017293076787e-07,1.566875029398027e-05,2.0973333389435005e-06,1.4364361598531666e-05,1.48085780227854e-06
"[0.191, 0.251)",0.0007754501854498659,3.6909170633936195e-05,0.0011279803231962942,6.447510005119577e-05,0.001165467235247685,6.656904982203978e-05,5.497074688705275e-05,3.4400146846185437e-06,0.0001011526938317465,7.955162185832724e-06,0.00010278039231139698,8.05919609430261e-06,4.283033699801521e-06,3.323047186967799e-07,1.0222339359223578e-05,1.0479184761669505e-06,1.0130202897955293e-05,1.0347021242276707e-06
"[0.251, 0.331)",0.0006412100013343955,3.631318716891061e-05,0.0009599093417077744,5.83012876882207e-05,0.0010762674184998356,6.643811919620216e-05,4.3257158952883844e-05,3.265000738602105e-06,8.001719021863695e-05,6.8971851435543795e-06,9.496671117734153e-05,8.10440727663336e-06,3.208731154329728e-06,3.058115532979992e-07,7.537081632352496e-06,8.611339214292083e-07,9.4500196734118e-06,1.0454533150910047e-06
"[0.331, 0.437)",0.000493694607061397,2.6800882400673076e-05,0.0008240410224103807,4.9369967643459386e-05,0.0009042504181281155,5.0423199868822944e-05,3.028126967850202e-05,2.1456536139827986e-06,6.539126052661048e-05,6.421612160145326e-06,7.200340253178592e-05,5.6980144377201526e-06,2.0538344854187136e-06,1.7753967157168632e-07,6.09437503743124e-06,9.647001407011437e-07,6.500134166461684e-06,6.699189554306242e-07
"[0.437, 0.575)",0.000517840570450809,2.694795792193077e-05,0.0006475056955775839,3.482586668473541e-05,0.0007949334822090937,4.5858502497634276e-05,3.0847522297568427e-05,2.1707266659452637e-06,4.4593410931044365e-05,3.3126379613786875e-06,6.0805600146833174e-05,4.950030988689977e-06,2.0256623685252627e-06,1.8375901014936326e-07,3.455953823794689e-06,3.4065852711166397e-07,5.27859541490303e-06,5.737504913254666e-07
"[0.575, 0.759)",0.0004394283672394873,2.5657399973433075e-05,0.000609937408715641,3.55437095756139e-05,0.0006560682187343802,3.9460792182094945e-05,2.5556393792623012e-05,2.0207537782100752e-06,4.2221698196426585e-05,3.3450352496209798e-06,4.598698000601888e-05,4.129217033729681e-06,1.658016583897412e-06,1.685094978803241e-07,3.287167101648762e-06,3.3459764926175334e-07,3.671788263769046e-06,4.6506380077183747e-07
"[0.759, 1.0)",0.00041356975273699104,8.075286154956426e-06,0.0004208418955776021,8.085564149367983e-06,0.0004272404244023076,7.958749397389513e-06,2.3253418277302564e-05,6.193965880645588e-07,2.3845389163682683e-05,6.26709377313025e-07,2.450730444659518e-05,6.306776184178467e-07,1.459910663607297e-06,5.041551923656292e-08,1.5108512565258302e-06,5.173931425566404e-08,1.5748611007740453e-06,5.364749578254939e-08
