freq_bin,effect_0.7_p1_mean,effect_0.7_p1_sem,effect_0.7_p2_mean,effect_0.7_p2_sem,effect_0.7_p3_mean,effect_0.7_p3_sem,effect_1.0_p1_mean,effect_1.0_p1_sem,effect_1.0_p2_mean,effect_1.0_p2_sem,effect_1.0_p3_mean,effect_1.0_p3_sem,effect_1.3_p1_mean,effect_1.3_p1_sem,effect_1.3_p2_mean,effect_1.3_p2_sem,effect_1.3_p3_mean,effect_1.3_p3_sem
"[0.000575, 0.000759)",0.06068551429042093,0.0006302743427973457,0.058407386605941046,0.00045153369993662797,0.05983285802774394,0.0004759061059561348,0.029483649968722093,0.00042628633727466876,0.0279659007623492,0.00029950712214991254,0.02889236868370303,0.00031630851612795034,0.016150870378763546,0.0003096075464802351,0.015043977806658768,0.00021196223649496231,0.015690062148957167,0.0002262013944455506
"[0.000759, 0.001)",0.05984342351580051,0.000569406932203076,0.05957001368108087,0.00048686038544018306,0.06025440517053987,0.0004711077100869836,0.02881934484062392,0.00037423704178862034,0.028881224189749175,0.0003278545155729657,0.029290040942380805,0.0003148900575471039,0.015569523049635315,0.00026708397486228307,0.015745987076153968,0.00023566298708390797,0.016010747627427477,0.00022667424191459264
"[0.001, 0.00132)",0.06062056242973826,0.0005365987324068126,0.05818146680835085,0.0004965156848950466,0.05891536452750968,0.000481040526171204,0.02934580692093697,0.00036379257782141446,0.02809652186122679,0.00033683408060113703,0.028372352686777496,0.00031954922830983287,0.015949139389544464,0.0002638816558520243,0.015276713063785717,0.0002443905524271575,0.015368943643808856,0.0002274876632938347
"[0.00132, 0.00174)",0.06125936191147177,0.0005697575086546668,0.05937021000857295,0.000519877902572743,0.05956859237608073,0.0005079453201467183,0.02973410708565109,0.0003857017779831423,0.028751756748823843,0.0003510542817367067,0.028776301511084283,0.0003356816446204402,0.016218986894855455,0.00028210088055120744,0.015623954485885936,0.0002538236538586847,0.01562321706362098,0.00023935368696117966
"[0.00174, 0.00229)",0.06016141378312076,0.0006046132684722502,0.056813815201556955,0.0005637784370763162,0.05960678961542603,0.0005772840933596679,0.02905588323682631,0.0004112779551135627,0.027279501908333715,0.0003730803386928872,0.028808916232361183,0.0003871775763809573,0.015783858953390434,0.00029874188758807394,0.014784027301244453,0.0002695266062121253,0.015653159134852827,0.0002778212975069991
"[0.00229, 0.00302)",0.06053079136574289,0.0005956058028728144,0.058772391343062176,0.0006348961787939216,0.05911299753366005,0.0006242439389225058,0.029193990512945498,0.00040464727063955466,0.02866222307551272,0.00042266654068063295,0.028568782908636303,0.00042433222467476043,0.0158278105027937,0.0002949153839365747,0.01575893760055432,0.0003017443661290649,0.015537014191527913,0.0003053496952398319
"[0.00302, 0.00398)",0.057692069268095565,0.0005767989404976831,0.05888188191150462,0.0006521521907842382,0.05977677527821564,0.0006882245519863073,0.02740246763187251,0.00038706949615877973,0.02855929283800494,0.0004354653070023103,0.02888570801666895,0.0004544068807529046,0.014668140987423509,0.0002837473462815672,0.015559988621053426,0.0003087141765948737,0.015655338452371503,0.0003236912019989025
"[0.00398, 0.00525)",0.057899063316591434,0.0005768130052539886,0.05694591036688224,0.0006882589836952548,0.05971658824905879,0.0007492737241201543,0.02743326362282395,0.00038139617005044973,0.02713593967013279,0.00045220323628996923,0.029001919981232697,0.0004996409695114494,0.014606998844327226,0.00026868173611522395,0.014504524145159623,0.00031752008123787153,0.015796917798054824,0.00035672927899619216
"[0.00525, 0.00692)",0.05619730208865534,0.0005387091396506358,0.05439881253645322,0.000724542977335768,0.05696424509821009,0.0008000901041233696,0.026247753080007014,0.00035125534143080976,0.025482998566186583,0.00046480592694173116,0.026781495175830776,0.0005158707846492438,0.01378548430139252,0.0002469616080598268,0.01338430116286909,0.00031600450075140957,0.014075574039986686,0.00035200774502644954
"[0.00692, 0.00912)",0.0515274511345207,0.0005516020879897864,0.05346639369267359,0.0007411767176185901,0.05526620395247803,0.0008538799438587381,0.02329174083905403,0.0003467818080614496,0.024579289422848264,0.0004639933134625279,0.025478777354341935,0.0005190069751786214,0.011878576502738394,0.00023715864564502568,0.012603371036313277,0.0003074938796978328,0.013048638958654362,0.00033400042533348977
"[0.00912, 0.012)",0.046657540844651894,0.0004786243377823279,0.048912376451808987,0.0007761670153804468,0.04997713146507052,0.0008655725803954055,0.020091469155252426,0.00028586866204423063,0.021461126377759196,0.00046185936826997507,0.021828818881839098,0.0005018080232607381,0.009730961953751683,0.00018414083714033826,0.010471517315706105,0.00029223589524166564,0.010555368139174633,0.0003070587462306091
"[0.012, 0.0158)",0.04033664466825718,0.00042078868315457274,0.0428256603574911,0.0006934340627331581,0.04325683602049438,0.0008308896008453795,0.016389554378150505,0.00023908239520804413,0.017447889375866513,0.0003658019876587208,0.01773308117589275,0.0004506652689386309,0.0074983101713943,0.0001464985665451563,0.007855455206202,0.00020434079051869397,0.008044144923453277,0.0002595887621010331
"[0.0158, 0.0209)",0.033327852250475645,0.0003617150696460923,0.03531965718025391,0.0006406140713453599,0.036836130010467115,0.0007382036131882399,0.012419714683646669,0.00018553173204413203,0.013135378522218242,0.00031064359495076795,0.013860167432114306,0.000367124731310388,0.00520624360380781,0.00010339178367804134,0.00537562003147884,0.0001571039096125951,0.005726517155414902,0.00018954178220245834
"[0.0209, 0.0275)",0.02662126285872663,0.00027753357974941785,0.028879115927194554,0.0006054568310933338,0.02956425336288175,0.0006810986099446669,0.008938959340539336,0.00012940749038033796,0.009926766477979307,0.00027144218898687074,0.01008819869379239,0.00029651624282998564,0.00336878419806093,6.49865534387834e-05,0.0037545477047372313,0.0001265844984296832,0.003767560690115024,0.0001353767071820562
"[0.0275, 0.0363)",0.020266553737250868,0.0002344096414733752,0.022873801501998685,0.00047061007763900687,0.02288195300545403,0.0005257276634042762,0.006046934744165185,9.73395478391146e-05,0.007060193017168485,0.00019155259489171683,0.006978517535260935,0.00020427452032624528,0.0020257548696145894,4.33955352271681e-05,0.0023915164480978663,8.065149939955698e-05,0.0023233511794224448,8.316535918992389e-05
"[0.0363, 0.0479)",0.014735521490902752,0.00018292298005264813,0.01725320106615688,0.0003612990995562051,0.017868468097135878,0.0004519630074786553,0.003782272855705905,6.508794746703687e-05,0.004650476750014503,0.00012484956651205112,0.0049041405532256,0.00016114340417193665,0.00108545725872328,2.4823982600803697e-05,0.0013682264793698834,4.4766137976651505e-05,0.0014697941132795224,5.935183201617971e-05
"[0.0479, 0.0631)",0.01071383328306886,0.00014374662291438917,0.013423827100788285,0.00028987373108424686,0.014218801945091297,0.0003417635060592279,0.002402962198524702,4.467079421626224e-05,0.003314074927692902,9.41797858985593e-05,0.0035142888135784763,0.00010584072346570626,0.00060362272441342,1.4934888029969866e-05,0.0008985526219171038,3.180774401541082e-05,0.0009454911706558037,3.407955297558449e-05
"[0.0631, 0.0832)",0.007431468479257182,0.00010873167850479815,0.010055532173901333,0.00021997331246267375,0.011214294987281482,0.0002640751569677368,0.0014088742727877666,2.8433778624536073e-05,0.002162241116513772,6.032712669191294e-05,0.0025019963945107724,7.570752007511687e-05,0.0002983877279604056,7.95514468312752e-06,0.000507442925410618,1.7148696383874007e-05,0.0006086541339333655,2.2244346702342145e-05
"[0.0832, 0.11)",0.005109568572682781,7.698909909304335e-05,0.007839504168652063,0.00017214738210977553,0.008242035596873904,0.00020333485183276012,0.0008221073683924019,1.705094053161108e-05,0.0015111599112970742,4.259421605175288e-05,0.0016361475514924191,5.2096950757573084e-05,0.00014744699117820394,4.027628376223416e-06,0.000318683735290053,1.0938971921061259e-05,0.00035634893344526643,1.3788407762437643e-05
"[0.11, 0.145)",0.003765121236290361,6.137064197780519e-05,0.0060140690722168075,0.00013009729005793738,0.006547678670327822,0.00014888638874724732,0.0005247826563255897,1.1628828913877495e-05,0.0010247476416458063,2.890417606538379e-05,0.0011725866988108158,3.38402265795976e-05,8.118698724967344e-05,2.340703529643383e-06,0.0001916237932945975,6.6233365406655135e-06,0.00023027505185755858,7.947324044500893e-06
"[0.145, 0.191)",0.0027052695903608567,4.878252787809322e-05,0.004424774306140881,9.796387293823556e-05,0.004996931061099105,0.00011490643947550734,0.00032477032287579397,8.094431115115731e-06,0.0006714553557946205,1.9910108125302444e-05,0.000794920511159097,2.378748611210938e-05,4.3159456816114854e-05,1.4219964674551348e-06,0.00011245583251499172,4.193211480873723e-06,0.00013907304432756668,5.084593358694767e-06
"[0.191, 0.251)",0.0019635932940580865,3.5306268985369017e-05,0.0032958011880147185,7.120401921125421e-05,0.0036306410613889998,7.967286224587522e-05,0.00020298890840597338,5.018437167857463e-06,0.000444068319923411,1.2588006693282375e-05,0.0005077566257914726,1.4754102475026343e-05,2.3098849986770772e-05,7.497408968491963e-07,6.642222652720744e-05,2.3265703959581045e-06,7.845705271434253e-05,2.8433261059891758e-06
"[0.251, 0.331)",0.0014916234672733202,2.8302587169917862e-05,0.002382692277149677,5.122728670579747e-05,0.002633671155558289,6.201703478769058e-05,0.00013508690686207735,3.421143696948891e-06,0.0002792922348245562,8.137281708723174e-06,0.0003232592258956909,1.0402023100906714e-05,1.3383436369528128e-05,4.3514746067985705e-07,3.6347149779675624e-05,1.3543161429531473e-06,4.40333267681472e-05,1.8167837804452852e-06
"[0.331, 0.437)",0.0010467140555113447,2.15920199160418e-05,0.0018167344839760658,4.574046952768977e-05,0.001974488524614942,4.595812774683954e-05,8.209660555992315e-05,2.2211692740392694e-06,0.00019129950453187572,6.509627359449602e-06,0.00021612119567406565,6.92569497975464e-06,7.031447726275678e-06,2.4004522760418445e-07,2.248710616969665e-05,9.720505141642478e-07,2.6404646460478915e-05,1.0999829432235785e-06
"[0.437, 0.575)",0.0007814476064182499,1.848848426164984e-05,0.0013469469698014164,3.2095698015823815e-05,0.0014189481862827993,3.489356350047706e-05,5.4524232335086095e-05,1.6445463084730238e-06,0.00012337108639206255,3.940138298266641e-06,0.0001350923301895053,4.555795041244395e-06,4.154498389173987e-06,1.5321837854602908e-07,1.2595373676266368e-05,5.114750569785448e-07,1.4413450534470202e-05,6.462461473450256e-07
"[0.575, 0.759)",0.0006120478469504514,1.599890807472089e-05,0.000957721483512314,2.212521982414608e-05,0.0010560052538883923,2.5453473782221997e-05,3.92996733610647e-05,1.3417578544595599e-06,7.543654444281075e-05,2.3430559603277954e-06,8.63015157797796e-05,2.8549438606504525e-06,2.7677227113223093e-06,1.1781556082516705e-07,6.600690262425102e-06,2.6913068910399096e-07,7.873302027130577e-06,3.436377092446047e-07
"[0.759, 1.0)",0.0004612525192515443,4.592795580007261e-06,0.0004942778724739234,4.678142272626956e-06,0.0005124330175037576,5.014151585265225e-06,2.6666910889944834e-05,3.5435388285136207e-07,2.961342158307453e-05,3.779986797650356e-07,3.150812198886418e-05,4.282414644938976e-07,1.706457347832882e-06,2.874535207901569e-08,1.973677717017514e-06,3.277419319683147e-08,2.1731222851711907e-06,4.012583247685416e-08
