freq_bin,effect_0.7_p1_mean,effect_0.7_p1_sem,effect_0.7_p2_mean,effect_0.7_p2_sem,effect_0.7_p3_mean,effect_0.7_p3_sem,effect_1.0_p1_mean,effect_1.0_p1_sem,effect_1.0_p2_mean,effect_1.0_p2_sem,effect_1.0_p3_mean,effect_1.0_p3_sem,effect_1.3_p1_mean,effect_1.3_p1_sem,effect_1.3_p2_mean,effect_1.3_p2_sem,effect_1.3_p3_mean,effect_1.3_p3_sem
"[0.000575, 0.000759)",0.06124284765855336,0.0011508137296427036,0.05730243210675909,0.0008383148393143883,0.058217444131162165,0.0007849862369064622,0.029683843305978515,0.0007727585877631161,0.027288335036847456,0.0005577684042187844,0.027760103751332393,0.0005209619182563052,0.016186145685241654,0.0005607430344943239,0.014643046075162272,0.0003950165685673988,0.014900466680900212,0.0003742879530528299
"[0.000759, 0.001)",0.05883868511010895,0.0010816209514524068,0.059925505528453264,0.0008947260835827423,0.061578150563151905,0.0008783340542974752,0.028310779533373548,0.0007166239649930487,0.02893057882124879,0.0005919541310511108,0.030174108751004295,0.0005994426562364749,0.015283668702068499,0.000508188183747195,0.015664862599869663,0.0004193059450868167,0.016609937587421256,0.0004367995273821112
"[0.001, 0.00132)",0.060399467098203444,0.0010414086702186375,0.05849552598883405,0.000962592452728572,0.05838273306436099,0.0009431899521467256,0.029155364108433387,0.0006890203727053935,0.028299246492290785,0.0006456589154562927,0.028194064332332097,0.0006376070143718851,0.015776811702693364,0.00048027956401203034,0.015391395974884385,0.0004586766913416014,0.015380701601013468,0.00045808342277855584
"[0.00132, 0.00174)",0.06006043556749712,0.0011313628058748435,0.05882899820380062,0.0009697889025087467,0.06026275523324656,0.0009695064974543797,0.02881984429391659,0.0007606945927406025,0.02845201493185283,0.0006596333255542357,0.02916577602578247,0.0006450401248062231,0.01552217848356809,0.0005450376214907625,0.015461646027713261,0.0004834195401604978,0.01589286826136328,0.00045798570881593796
"[0.00174, 0.00229)",0.06027206981131684,0.0011553548284254347,0.057316587968419326,0.0010080931425757297,0.057792864641607065,0.001080530812724023,0.0293662339318188,0.0008000568305102769,0.02746363389510138,0.0006938263631519343,0.027825526396246518,0.0007367212678197243,0.01611352415986756,0.000587321098789233,0.014861059158586456,0.0005268727869969911,0.015114174498376418,0.0005374841302678633
"[0.00229, 0.00302)",0.05873195892905092,0.0010348786574379835,0.06028540472864455,0.001243372793144508,0.056926142212593414,0.0011669831088507044,0.027984930073073348,0.0006963775726868788,0.02963528360497356,0.0008319596385047734,0.027041466653420183,0.0007757621848916527,0.014978452572128037,0.0005081585899725301,0.016388269066687836,0.0005931859646370484,0.014467939667293414,0.0005511510145903457
"[0.00302, 0.00398)",0.05693700756228172,0.001050007777559219,0.05664023921684199,0.0012199685939701453,0.05864143190190555,0.0013632815496659938,0.02699700764876647,0.0006875776746607953,0.027433569317031822,0.0008227622738861641,0.028452426944379917,0.0009289202936364697,0.014393135328709764,0.00048550319888538936,0.015032869376633068,0.0005970027023246155,0.015568005923663666,0.0006929381604261523
"[0.00398, 0.00525)",0.057245199825838276,0.001043565692044903,0.05500682945023105,0.00135298350111694,0.06073964593227163,0.0015196131601274523,0.027126938252670995,0.0006968932815038021,0.025904346029331882,0.0008593321362228729,0.02932993077434397,0.0009933269078323016,0.014460777405675513,0.0005007351109874088,0.013671177227106581,0.0005744724303373569,0.01583937297219013,0.0006886597726497477
"[0.00525, 0.00692)",0.05712187828988505,0.0011247439981318884,0.054540649850432804,0.001330278658650608,0.05782842122145387,0.0015697931331268922,0.026913926246265405,0.0007585816159893164,0.025438230019481773,0.0008412123302930774,0.0273893369201292,0.0009928571605378586,0.014300682212217896,0.0005513131015464249,0.013270265657034897,0.0005616944823891994,0.014481243525635745,0.0006713011216551744
"[0.00692, 0.00912)",0.052677208928388425,0.0010319566969017903,0.05258424054845871,0.001424253541430347,0.05463732040372027,0.001650243066248905,0.024268849155648895,0.0006830719976431564,0.02397785083111736,0.0008684253707742496,0.025478988104873545,0.001036052647167814,0.012644443506745458,0.0004947303340110009,0.012202298475455876,0.0005558635445541215,0.013242600107645535,0.0006898516026686844
"[0.00912, 0.012)",0.04693919859135901,0.0008501429283273043,0.04741594042595263,0.0014651343180064886,0.049547185299670955,0.0016639444204759276,0.020196642450092218,0.0005004620234347726,0.02090534843567739,0.0008916968897051678,0.021566573302267772,0.0009509029053377957,0.009753770114067264,0.0003180122958521397,0.010308462185749923,0.0005760459371075801,0.010351062341879382,0.0005674915333709102
"[0.012, 0.0158)",0.03992316849964993,0.0007872071695209469,0.0429682901953984,0.0014547829280703083,0.04313311050087639,0.0015760193681786565,0.01613667734185971,0.0004412971279363185,0.01767280084564413,0.0007680325221742587,0.01766541113669123,0.0008331885244327936,0.0073250555281251,0.00026524927107274304,0.007988627248975798,0.00042136300206046536,0.007990219759707425,0.000466577054325106
"[0.0158, 0.0209)",0.03308494881083575,0.0006860319461359527,0.03619581345910835,0.001360956313157789,0.03674908732630974,0.0013432382890187207,0.012313943955891596,0.0003552681205745417,0.013550291562083924,0.0006740308063600064,0.01360027677091878,0.0006424613970104355,0.005164269801400959,0.00019885063390246064,0.005571430292310506,0.0003496203820749394,0.00551581033129647,0.00032019847962931836
"[0.0209, 0.0275)",0.027602769832061527,0.0005915638265936031,0.028566389333492988,0.0012050674239313156,0.029846767219214747,0.0012997878108517416,0.00938079256050527,0.0002758356175553342,0.009903100555628461,0.0005469212615544692,0.01015413399523843,0.000563723290325492,0.0035653035236419724,0.00013560847495984983,0.0037886227319340105,0.00025728527638238036,0.0037700118735382124,0.00025532665045651623
"[0.0275, 0.0363)",0.02057721370075151,0.00046766017996978783,0.022103144693215927,0.001042752538469787,0.022286341297435168,0.0010512322480493374,0.006223557843429836,0.00019454102251051231,0.006873799131679957,0.0004261133369267848,0.006746673034058991,0.00040760607572178716,0.002107700536587185,8.52476907060569e-05,0.0023492366032861678,0.0001803166448834567,0.002236841947702086,0.00016419396120966495
"[0.0363, 0.0479)",0.01497794974480252,0.00032396538452013866,0.01724085446315713,0.0007275334500427229,0.016747031214119776,0.00079874385169072,0.0038282865609283122,0.00011364592647393571,0.0046591043973632455,0.00025273016951967304,0.004520236039968974,0.00027998120251170896,0.0010899833790141043,4.237845478743213e-05,0.0013770047182287317,9.041921786272993e-05,0.0013427159293348122,0.00010212190007131954
"[0.0479, 0.0631)",0.01047519351421506,0.0002580473436057162,0.013295670940465963,0.0005877255480784201,0.013799162453663827,0.0006385649326800296,0.002302694145001133,7.805935401393058e-05,0.0033039658284399593,0.00018962978898633769,0.003377636465798076,0.00019549783584897965,0.0005676227580474404,2.5569724449592297e-05,0.0009054314502007141,6.322367522892367e-05,0.000898470981115796,6.134776253019659e-05
"[0.0631, 0.0832)",0.007358703165210203,0.000216204931820239,0.010228380032468768,0.00047654094663810185,0.010997380345553179,0.0004931164187862429,0.0014161942097889173,5.9486608350389716e-05,0.002244166481790072,0.0001356824954096715,0.0024164610011359776,0.00013946534169942052,0.00030762320592379536,1.7584398606699656e-05,0.0005374817934938137,4.004902649326569e-05,0.0005807490057486306,4.067314640422642e-05
"[0.0832, 0.11)",0.005103955969859037,0.00015176574718027064,0.007979521840689074,0.00038420257142151643,0.007994326769960463,0.00038770841157767776,0.0008161070412970748,3.2693093370072586e-05,0.0015675904439373005,9.941827498124062e-05,0.0015851365857097524,9.747094004004125e-05,0.00014487721362425282,7.4486587258040575e-06,0.0003366218916159049,2.6391258058440755e-05,0.0003444179677266635,2.5376778096257648e-05
"[0.11, 0.145)",0.003924802713943321,0.00013441370528691698,0.0058136997932676715,0.00023336233145026112,0.006465830235842423,0.0002886010607579788,0.0005607110046025442,2.5981260295902638e-05,0.000974118535392818,5.0925087388491135e-05,0.0011588541405087006,6.63032615243407e-05,8.860913654298763e-05,5.206903034408899e-06,0.00017976116918819106,1.14969170248148e-05,0.00022801281212862348,1.5746420306686273e-05
"[0.145, 0.191)",0.002848358319281376,0.000101925731646463,0.004014225251372243,0.00018267485265475008,0.005077890024119543,0.0002246132686685686,0.00034469196544134774,1.6851629418600138e-05,0.0005923628517719813,3.6865024041121104e-05,0.0008142112704544203,4.682871390438818e-05,4.5960664090078413e-05,2.948422803268641e-06,9.70040446846052e-05,7.70583712536049e-06,0.00014300926889384798,1.0205745878526638e-05
"[0.191, 0.251)",0.0020709281290112497,8.00702648360467e-05,0.0033771792944283664,0.00014190797865634797,0.0032313222896404614,0.0001512912942363922,0.00021648657238715598,1.149385628798647e-05,0.0004548424988537491,2.5310228775688098e-05,0.00044529114888570384,2.8338206115877508e-05,2.493608742142738e-05,1.7379786170832506e-06,6.810964399007307e-05,4.722716498426565e-06,6.863187628401188e-05,5.577052320589425e-06
"[0.251, 0.331)",0.0014975099690516635,5.4189379898298176e-05,0.002514882018043595,0.00011016347576062954,0.002492282736915468,0.00011459031132738085,0.00013556427585081432,6.5798684471872695e-06,0.00029826385390638885,1.720954268873146e-05,0.00030122109410775144,1.8391571210570747e-05,1.3468755592918663e-05,8.336873413112918e-07,3.9097283694381336e-05,2.768971916721936e-06,4.055657487889937e-05,3.1036208089326395e-06
"[0.331, 0.437)",0.001016016838612475,4.145373997659792e-05,0.0018454956836861623,8.289522307880324e-05,0.0021078477665044475,9.565600013624318e-05,7.871852786573207e-05,4.1054421212453e-06,0.00019218620512991406,1.1261533347489143e-05,0.00023069247463066185,1.3940942538685508e-05,6.65716183584042e-06,4.185757865090161e-07,2.2157983504356394e-05,1.5867752050833293e-06,2.776330739684336e-05,2.1128512263687084e-06
"[0.437, 0.575)",0.000699424892640603,3.252603966189046e-05,0.0012448844225762693,5.910272955661998e-05,0.0013868968997819255,6.769849700026356e-05,4.762294713824637e-05,2.854817249269998e-06,0.00011176519522374777,7.191010746106916e-06,0.00013428328314312333,9.028903434960288e-06,3.558938970072057e-06,2.624300423433763e-07,1.1207711091185693e-05,9.304841740825237e-07,1.4655366368314356e-05,1.2931570513140365e-06
"[0.575, 0.759)",0.0006165893800163197,3.118274109099664e-05,0.0008828386129640238,4.38701590419818e-05,0.0010952801822993459,5.273953715559475e-05,3.9804938017091776e-05,2.5425982111905184e-06,6.919769910320395e-05,4.810659254194795e-06,9.090004967878149e-05,6.029360406916252e-06,2.809130486548313e-06,2.1406247631710548e-07,6.102741323082392e-06,5.928913349232734e-07,8.384666019845514e-06,7.261636016892899e-07
"[0.759, 1.0)",0.0004647273289111828,8.579634349018435e-06,0.0005016658583288313,8.545900758172583e-06,0.0005191677979291307,9.541329892244529e-06,2.6923779957369055e-05,6.676044241398123e-07,3.0284784713195678e-05,7.070309993824394e-07,3.2298971191646555e-05,8.428726113497261e-07,1.7285219067840322e-06,5.496728842540833e-08,2.0392985249574757e-06,6.326746270085988e-08,2.266547751671753e-06,8.282478422931464e-08
