pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID
p3,1.0,0.015449396127865238,0.015449396127865238,0.29787502133361976,0.032213020034997784,0.03227757518536852,0.17483716432926036,0.027633749327371455,0.05376020323688628,0.020112844524184454,0.004127902540534225,0.004127902540534225,0.5071749698129354,h00,1059344429161942577
p3,1.1,0.010159065395607639,0.010159065395607639,0.3023514770298832,0.02506298013403115,0.0251132065471254,0.17913710933589028,0.0184735032375137,0.03593936084389029,0.021079070501502203,0.0025455304763042437,0.0025455304763042437,0.49743234313272433,h00,1059344429161942577
p3,1.2,0.006691143053721924,0.006691143053721924,0.3059188292487486,0.020540516244174366,0.02058167960338113,0.18290107621592502,0.012217109739082072,0.023767831674214212,0.021939352258909268,0.001576612940940758,0.001576612940940758,0.4892407422764171,h00,1059344429161942577
p3,1.3,0.004447284841322044,0.004447284841322044,0.3086687241425725,0.017776396912850934,0.017812020954760456,0.1861644564769601,0.008050811494907445,0.01566248781736539,0.02270379901813597,0.0009896413325665792,0.0009896413325665792,0.48246302036233146,h00,1059344429161942577
p1,0.7,0.03477060007136512,0.03484028063263039,0.17093525350602704,0.09430344314264963,0.135031596847736,0.0688272315688675,0.17405917532175583,0.2691845385789945,0.02938329844659967,0.008823099398279946,0.008823099398279946,0.7308542164785057,h00,1061286463616756465
p1,0.8,0.025667137738956024,0.025718574888733494,0.18082677011808856,0.08550260649196455,0.122429819150813,0.07507731515959996,0.16325391935353117,0.2524740845816238,0.03226390111079733,0.005187421123982009,0.005187421123982009,0.7118320136115142,h00,1061286463616756465
p1,0.9,0.018765613667664712,0.018803220107880474,0.18980545366605778,0.07779855543028487,0.11139851125379921,0.08059677033384414,0.14943025774613986,0.23109563116554185,0.03475587582588279,0.0029376751051832647,0.0029376751051832647,0.6948419001742153,h00,1061286463616756465
p1,1.0,0.013781099288474572,0.013808716721918409,0.19780158499564052,0.07138140234838444,0.10220989205826643,0.08541040680922735,0.134895819497345,0.2086179534086847,0.036923573790695975,0.0016297475127303796,0.0016297475127303796,0.6798644344044362,h00,1061286463616756465
p1,1.1,0.010263432616529587,0.010284000617765117,0.2048419905735153,0.06621401907611862,0.0948107983292829,0.08959574300168106,0.1211007752106593,0.18728375701183356,0.038820623098344186,0.000898277152376739,0.000898277152376739,0.6667416433264595,h00,1061286463616756465
p1,1.2,0.007786139991993898,0.007801743478951802,0.2110035255483239,0.06210765772158276,0.08893096496945474,0.09324508545463532,0.10864441782389253,0.1680198554718338,0.04048887526175469,0.0004968664197402627,0.0004968664197402627,0.6552625137352861,h00,1061286463616756465
p1,1.3,0.006022241523308104,0.006034310143595295,0.21638211746847097,0.05883754711746824,0.0842485457276212,0.09644549040824654,0.09763407264059788,0.15099222861859907,0.04196134992331855,0.0002777144158061451,0.0002777144158061451,0.645211042199964,h00,1061286463616756465
p2,0.7,0.037287626295225466,0.037287626295225466,0.2771843999604232,0.048899987391906936,0.05093748686656972,0.11739525189205628,0.05737814158955152,0.09990547006180735,0.012763583206068223,0.009358700414449162,0.009358700414449162,0.5926567649414523,h00,1061286463616756465
p2,0.8,0.027159087861185996,0.027159087861185996,0.2917610971954898,0.03530826949979081,0.03677944739561543,0.12505132252859208,0.04305569923434075,0.07496757043155802,0.013988722740956422,0.005604438261198628,0.005604438261198628,0.5691988575349617,h00,1061286463616756465
p2,0.9,0.019421068081007953,0.019421068081007953,0.3052584602199361,0.024793862578446173,0.02582694018588143,0.1323208193864331,0.031050554982115907,0.05406449573356652,0.01513069013110708,0.0032466501740717447,0.0032466501740717447,0.5472900302625239,h00,1061286463616756465
p2,1.0,0.013803139938620671,0.013803139938620671,0.317348500931129,0.017135287021911666,0.01784925731449132,0.1389850782506498,0.021810066422654588,0.0379751744770927,0.01616347986265836,0.0018511553648168765,0.0018511553648168765,0.5275029409555628,h00,1061286463616756465
p2,1.1,0.0098415393290266,0.0098415393290266,0.3279181059610306,0.011763625746702007,0.012253776819481258,0.14492591949702072,0.015084816841417709,0.026265328147409655,0.01707863302091958,0.0010535422412547228,0.0010535422412547228,0.510077341521029,h00,1061286463616756465
p2,1.2,0.007077235759706929,0.007077235759706929,0.3370057294073383,0.008067198555303601,0.008403331828441251,0.15011121795526486,0.010347041223114025,0.018016024717892657,0.01787931801075695,0.0006041856340515004,0.0006041856340515004,0.4950037346266398,h00,1061286463616756465
p2,1.3,0.005146012484047996,0.005146012484047996,0.34473901556943964,0.005542278600387183,0.005773206875403316,0.15456866271068384,0.007067878234148249,0.012306423278281657,0.018574928348579944,0.0003511176284231381,0.0003511176284231381,0.4821173933712966,h00,1061286463616756465
p3,0.7,0.03621712292090403,0.03621712292090403,0.3056474575700056,0.044792040156178214,0.04561307551545643,0.14003202669318332,0.024518710434214008,0.042405310669009474,0.008989367800005848,0.009912286094459823,0.009912286094459823,0.5453311479368053,h00,1061286463616756465
p3,0.8,0.02504278549045871,0.02504278549045871,0.32014339626800403,0.03253704123134236,0.03313344320910627,0.14813207299350414,0.01668087281803323,0.028849706267254194,0.00936649496504938,0.006119684387976263,0.006119684387976263,0.5223580357734424,h00,1061286463616756465
p3,0.9,0.016776751379585137,0.016776751379585137,0.3335328159054035,0.023226746497268205,0.023652491341413652,0.1559232238621838,0.010955433887869882,0.018947512707709387,0.0097564908460808,0.0036918124495192313,0.0036918124495192313,0.5007874693863319,h00,1061286463616756465
p3,1.0,0.011049452695414057,0.011049452695414057,0.34567255529525587,0.016551562074325663,0.01685495119585098,0.16326484945037076,0.007029186176807072,0.012157035109067968,0.010137295715830965,0.0022219070026309683,0.0022219070026309683,0.4809252995385424,h00,1061286463616756465
