"pop","tau","hXX",".y.","group1","group2","n1","n2","statistic","p","p.adj","p.adj.signif"
"European",1,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,30950,0.000000000000000000000113,0.000000000000000000000113,"***"
"European",1,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125239,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000136,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,75199,0.0001,0.0003,"***"
"European",1,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,64371,0.589,0.589,"ns"
"European",1,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125122,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000274,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000164,"***"
"European",1,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,56541,0.06,0.12,"ns"
"European",1,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,117806,0.0000000000000000000000000000000000000000000000000000000000000000242,0.000000000000000000000000000000000000000000000000000000000000000121,"***"
"European",1,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,105935,0.0000000000000000000000000000000000000000614,0.000000000000000000000000000000000000000246,"***"
"European",1,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,84512,0.0000000000128,0.0000000000384,"***"
"European",1,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,85688,0.000000000000968,0.00000000000387,"***"
"European",1,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,121277,0.00000000000000000000000000000000000000000000000000000000000000000000000014,0.00000000000000000000000000000000000000000000000000000000000000000000000084,"***"
"European",1,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,69381,0.037,0.037,"*"
"European",1,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,90971,0.0000000000000000018,0.000000000000000009,"***"
"European",1,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,75979,0.0000361,0.0000722,"***"
"European",1,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,69948,0.024,0.071,"ns"
"European",1,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,60449,0.501,0.501,"ns"
"European",1,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,124912,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000962,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000577,"***"
"European",1,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,55809,0.035,0.071,"ns"
"European",1,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,121503,0.0000000000000000000000000000000000000000000000000000000000000000000000000391,0.000000000000000000000000000000000000000000000000000000000000000000000000195,"***"
"European",1,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,109235,0.0000000000000000000000000000000000000000000000388,0.000000000000000000000000000000000000000000000155,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,21198,0.000000000000000000000000000000000000133,0.000000000000000000000000000000000000266,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,17301,0.0000000000000000000000000000000000000000000114,0.0000000000000000000000000000000000000000000342,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,37613,0.0000000000000101,0.0000000000000101,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.1,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125222,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000015,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.1,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,79269,0.000000262,0.000000524,"***"
"European",1.1,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,80216,0.0000000527,0.000000158,"***"
"European",1.1,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,124147,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000906,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000544,"***"
"European",1.1,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,68195,0.085,0.085,"ns"
"European",1.1,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,105374,0.000000000000000000000000000000000000000627,0.00000000000000000000000000000000000000313,"***"
"European",1.1,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,86731,0.0000000000000881,0.000000000000352,"***"
"European",1.1,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,87697,0.00000000000000873,0.0000000000000349,"***"
"European",1.1,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,97610,0.00000000000000000000000000267,0.0000000000000000000000000134,"***"
"European",1.1,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,115098,0.0000000000000000000000000000000000000000000000000000000000292,0.000000000000000000000000000000000000000000000000000000000175,"***"
"European",1.1,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,78900,0.000000478,0.00000143,"***"
"European",1.1,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,76019,0.0000342,0.0000684,"***"
"European",1.1,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,52892,0.003,0.003,"**"
"European",1.1,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,74655,0.000198,0.000396,"***"
"European",1.1,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,75244,0.0000947,0.000284,"***"
"European",1.1,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,123929,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000327,0.000000000000000000000000000000000000000000000000000000000000000000000000000000196,"***"
"European",1.1,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,66310,0.254,0.254,"ns"
"European",1.1,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,112895,0.00000000000000000000000000000000000000000000000000000154,0.0000000000000000000000000000000000000000000000000000077,"***"
"European",1.1,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,92411,0.0000000000000000000312,0.000000000000000000125,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,22564,0.0000000000000000000000000000000000283,0.0000000000000000000000000000000000566,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,21975,0.00000000000000000000000000000000000286,0.00000000000000000000000000000000000858,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,43662,0.00000000445,0.00000000445,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.2,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125196,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000175,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.2,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,82972,0.000000000308,0.000000000924,"***"
"European",1.2,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,91640,0.00000000000000000028,0.0000000000000000014,"***"
"European",1.2,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,120738,0.00000000000000000000000000000000000000000000000000000000000000000000000287,0.0000000000000000000000000000000000000000000000000000000000000000000000172,"***"
"European",1.2,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,77449,0.00000452,0.00000904,"***"
"European",1.2,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,90657,0.00000000000000000424,0.000000000000000017,"***"
"European",1.2,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,63807,0.715,0.715,"ns"
"European",1.2,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,90328,0.0000000000000000103,0.0000000000000000412,"***"
"European",1.2,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,105899,0.0000000000000000000000000000000000000000713,0.000000000000000000000000000000000000000356,"***"
"European",1.2,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,107271,0.000000000000000000000000000000000000000000215,0.00000000000000000000000000000000000000000129,"***"
"European",1.2,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,86358,0.00000000000021,0.00000000000042,"***"
"European",1.2,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,63323,0.829,0.829,"ns"
"European",1.2,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,35589,0.0000000000000000606,0.000000000000000182,"***"
"European",1.2,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,78600,0.000000773,0.00000232,"***"
"European",1.2,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,86279,0.000000000000252,0.00000000000101,"***"
"European",1.2,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,121340,0.0000000000000000000000000000000000000000000000000000000000000000000000000981,0.000000000000000000000000000000000000000000000000000000000000000000000000589,"***"
"European",1.2,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,75053,0.000121,0.000242,"***"
"European",1.2,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,100402,0.000000000000000000000000000000148,0.00000000000000000000000000000074,"***"
"European",1.2,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,72263,0.003,0.003,"**"
"European",1.3,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,24269,0.0000000000000000000000000000000177,0.0000000000000000000000000000000531,"***"
"European",1.3,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,27199,0.000000000000000000000000000597,0.00000000000000000000000000119,"***"
"European",1.3,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.3,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,49012,0.0000254,0.0000254,"***"
"European",1.3,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"European",1.3,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125143,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000241,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000964,"***"
"European",1.3,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,85996,0.000000000000482,0.00000000000193,"***"
"European",1.3,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,99756,0.00000000000000000000000000000153,0.00000000000000000000000000000765,"***"
"European",1.3,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,114771,0.000000000000000000000000000000000000000000000000000000000151,0.000000000000000000000000000000000000000000000000000000000906,"***"
"European",1.3,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,84688,0.00000000000876,0.0000000000263,"***"
"European",1.3,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,76659,0.0000141,0.0000141,"***"
"European",1.3,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,44757,0.0000000324,0.0000000648,"***"
"European",1.3,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,92553,0.0000000000000000000207,0.0000000000000000000621,"***"
"European",1.3,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,111607,0.000000000000000000000000000000000000000000000000000717,0.0000000000000000000000000000000000000000000000000043,"***"
"European",1.3,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,99531,0.00000000000000000000000000000341,0.0000000000000000000000000000136,"***"
"European",1.3,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,92053,0.000000000000000000087,0.000000000000000000174,"***"
"European",1.3,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,53224,0.004,0.004,"**"
"European",1.3,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,23865,0.00000000000000000000000000000000395,0.0000000000000000000000000000000198,"***"
"European",1.3,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,82054,0.00000000185,0.00000000555,"***"
"European",1.3,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,94773,0.0000000000000000000000264,0.000000000000000000000132,"***"
"European",1.3,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,116562,0.0000000000000000000000000000000000000000000000000000000000000164,0.0000000000000000000000000000000000000000000000000000000000000984,"***"
"European",1.3,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,82050,0.00000000186,0.00000000555,"***"
"European",1.3,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,87101,0.0000000000000367,0.000000000000147,"***"
"European",1.3,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,54459,0.012,0.012,"*"
"East Asian",0.7,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,63868,0.701,0.701,"ns"
"East Asian",0.7,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,7796,0.000000000000000000000000000000000000000000000000000000000000000155,0.00000000000000000000000000000000000000000000000000000000000000031,"***"
"East Asian",0.7,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.7,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,7535,0.0000000000000000000000000000000000000000000000000000000000000000392,0.000000000000000000000000000000000000000000000000000000000000000118,"***"
"East Asian",0.7,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.7,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125247,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000129,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.7,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,96242,0.000000000000000000000000248,0.000000000000000000000000248,"***"
"East Asian",0.7,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,17316,0.0000000000000000000000000000000000000000000122,0.0000000000000000000000000000000000000000000244,"***"
"East Asian",0.7,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.7,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,9924,0.00000000000000000000000000000000000000000000000000000000000921,0.0000000000000000000000000000000000000000000000000000000000276,"***"
"East Asian",0.7,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,124709,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000323,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000162,"***"
"East Asian",0.7,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,123797,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000711,0.000000000000000000000000000000000000000000000000000000000000000000000000000000284,"***"
"East Asian",0.7,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,87855,0.00000000000000593,0.00000000000000593,"***"
"East Asian",0.7,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,21738,0.00000000000000000000000000000000000113,0.00000000000000000000000000000000000226,"***"
"East Asian",0.7,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125180,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000193,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000116,"***"
"East Asian",0.7,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,15450,0.00000000000000000000000000000000000000000000000304,0.00000000000000000000000000000000000000000000000912,"***"
"East Asian",0.7,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,117969,0.0000000000000000000000000000000000000000000000000000000000000000102,0.0000000000000000000000000000000000000000000000000000000000000000408,"***"
"East Asian",0.7,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,121706,0.0000000000000000000000000000000000000000000000000000000000000000000000000124,0.000000000000000000000000000000000000000000000000000000000000000000000000062,"***"
"East Asian",0.7,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,90395,0.00000000000000000861,0.00000000000000000861,"***"
"East Asian",0.7,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,13392,0.000000000000000000000000000000000000000000000000000219,0.000000000000000000000000000000000000000000000000000438,"***"
"East Asian",0.7,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.7,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,9057,0.00000000000000000000000000000000000000000000000000000000000011,0.00000000000000000000000000000000000000000000000000000000000033,"***"
"East Asian",0.7,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,124831,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000156,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000078,"***"
"East Asian",0.7,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,124238,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000529,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000212,"***"
"East Asian",0.8,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,53847,0.007,0.007,"**"
"East Asian",0.8,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,11139,0.00000000000000000000000000000000000000000000000000000000403,0.0000000000000000000000000000000000000000000000000000000121,"***"
"East Asian",0.8,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.8,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,13202,0.0000000000000000000000000000000000000000000000000000891,0.000000000000000000000000000000000000000000000000000178,"***"
"East Asian",0.8,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.8,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125243,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000132,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.8,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,93422,0.00000000000000000000161,0.00000000000000000000161,"***"
"East Asian",0.8,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,29929,0.00000000000000000000000473,0.00000000000000000000000946,"***"
"East Asian",0.8,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.8,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,19524,0.000000000000000000000000000000000000000146,0.000000000000000000000000000000000000000438,"***"
"East Asian",0.8,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,122712,0.0000000000000000000000000000000000000000000000000000000000000000000000000000393,0.000000000000000000000000000000000000000000000000000000000000000000000000000197,"***"
"East Asian",0.8,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,120907,0.00000000000000000000000000000000000000000000000000000000000000000000000112,0.00000000000000000000000000000000000000000000000000000000000000000000000448,"***"
"East Asian",0.8,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,85695,0.000000000000953,0.000000000000953,"***"
"East Asian",0.8,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,39202,0.000000000000428,0.000000000000856,"***"
"East Asian",0.8,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,124817,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000017,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000102,"***"
"East Asian",0.8,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,29913,0.0000000000000000000000045,0.0000000000000000000000135,"***"
"East Asian",0.8,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,109378,0.0000000000000000000000000000000000000000000000204,0.0000000000000000000000000000000000000000000000816,"***"
"East Asian",0.8,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,115258,0.000000000000000000000000000000000000000000000000000000000013,0.000000000000000000000000000000000000000000000000000000000065,"***"
"East Asian",0.8,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,88174,0.0000000000000027,0.0000000000000027,"***"
"East Asian",0.8,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,23637,0.00000000000000000000000000000000168,0.00000000000000000000000000000000336,"***"
"East Asian",0.8,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.8,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,17345,0.0000000000000000000000000000000000000000000139,0.0000000000000000000000000000000000000000000417,"***"
"East Asian",0.8,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,124235,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000538,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000269,"***"
"East Asian",0.8,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,122724,0.0000000000000000000000000000000000000000000000000000000000000000000000000000366,0.000000000000000000000000000000000000000000000000000000000000000000000000000146,"***"
"East Asian",0.9,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,46292,0.000000435,0.000000435,"***"
"East Asian",0.9,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,15084,0.000000000000000000000000000000000000000000000000574,0.00000000000000000000000000000000000000000000000172,"***"
"East Asian",0.9,"recessive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.9,"recessive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,20164,0.00000000000000000000000000000000000000204,0.00000000000000000000000000000000000000408,"***"
"East Asian",0.9,"recessive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.9,"recessive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,125232,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000141,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.9,"additive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,91370,0.000000000000000000596,0.00000000000000000119,"***"
"East Asian",0.9,"additive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,46301,0.000000442,0.000000442,"***"
"East Asian",0.9,"additive","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125221,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000151,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000906,"***"
"East Asian",0.9,"additive","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,32888,0.0000000000000000000359,0.000000000000000000108,"***"
"East Asian",0.9,"additive","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,116924,0.0000000000000000000000000000000000000000000000000000000000000025,0.0000000000000000000000000000000000000000000000000000000000000125,"***"
"East Asian",0.9,"additive","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,114532,0.000000000000000000000000000000000000000000000000000000000498,0.00000000000000000000000000000000000000000000000000000000199,"***"
"East Asian",0.9,"dominant","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,85014,0.00000000000432,0.000000000013,"***"
"East Asian",0.9,"dominant","per_cM_nonzero_log","Short ROH","Long ROH",500,500,60326,0.477,0.477,"ns"
"East Asian",0.9,"dominant","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,123703,0.000000000000000000000000000000000000000000000000000000000000000000000000000000123,0.000000000000000000000000000000000000000000000000000000000000000000000000000000738,"***"
"East Asian",0.9,"dominant","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,46663,0.000000789,0.00000158,"***"
"East Asian",0.9,"dominant","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,97591,0.00000000000000000000000000285,0.0000000000000000000000000114,"***"
"East Asian",0.9,"dominant","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,101305,0.00000000000000000000000000000000533,0.0000000000000000000000000000000267,"***"
"East Asian",0.9,"mixed","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,87034,0.0000000000000431,0.0000000000000592,"***"
"East Asian",0.9,"mixed","per_cM_nonzero_log","Short ROH","Long ROH",500,500,38058,0.0000000000000296,0.0000000000000592,"***"
"East Asian",0.9,"mixed","per_cM_nonzero_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"East Asian",0.9,"mixed","per_cM_nonzero_log","Medium ROH","Long ROH",500,500,29461,0.00000000000000000000000107,0.00000000000000000000000321,"***"
"East Asian",0.9,"mixed","per_cM_nonzero_log","Medium ROH","Non-ROH",500,500,121901,0.00000000000000000000000000000000000000000000000000000000000000000000000000409,0.0000000000000000000000000000000000000000000000000000000000000000000000000204,"***"
"East Asian",0.9,"mixed","per_cM_nonzero_log","Long ROH","Non-ROH",500,500,118796,0.000000000000000000000000000000000000000000000000000000000000000000122,0.000000000000000000000000000000000000000000000000000000000000000000488,"***"
"East Asian",1,"recessive","per_cM_nonzero_log","Short ROH","Medium ROH",500,500,41079,0.0000000000264,0.0000000000264,"***"
"East Asian",1,"recessive","per_cM_nonzero_log","Short ROH","Long ROH",500,500,19903,0.0000000000000000000000000000000000000007,0.0000000000000000000000000000000000000021,"***"
