pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID
p2,1.3,0.0085447105931119,0.0085447105931119,0.4181651190686667,0.0120096769171238,0.0153576431165266,0.1000527421228607,0.0079062693382366,0.0371594658897123,0.0094739777469597,0.0005341795028057,0.0005341795028057,0.4723081610615127,h00,1059344429161942577
p3,0.7,0.0773562712183402,0.0773562712183402,0.3747889802312428,0.0423794703699008,0.0469838917626395,0.0752054388847779,0.0202352088024546,0.0661345848665591,0.0036747476060911,0.0149923329897616,0.0149923329897616,0.546330833277888,h00,1059344429161942577
p3,0.8,0.0555130806458674,0.0555130806458674,0.3866780782096091,0.0334404194586308,0.0370736357634487,0.0777321178237764,0.0145768311921716,0.047641350725634,0.003949812539996,0.01002675279246,0.01002675279246,0.5316399914266184,h00,1059344429161942577
p3,0.9,0.0378207416080648,0.0378207416080648,0.397125377291053,0.0262467997681846,0.0290984476365683,0.0800897227459733,0.0100086544654639,0.0327112121554189,0.0042182577738793,0.0063972862358645,0.0063972862358645,0.5185666421890942,h00,1059344429161942577
p3,1.0,0.0249711465015854,0.0249711465015854,0.4060943770436265,0.0210579163216537,0.0233458052346493,0.0822596496917837,0.0066752565683703,0.021816692199064,0.0044710034516543,0.0039771110194627,0.0039771110194627,0.5071749698129354,h00,1059344429161942577
p3,1.1,0.0162489734198317,0.0162489734198317,0.4136211264561857,0.0175771542667722,0.0194868672580623,0.0842437269375046,0.0043901840907598,0.014348406540532,0.0047028034735853,0.0024522291818305,0.0024522291818305,0.4974323431327243,h00,1059344429161942577
p3,1.2,0.0105384958597411,0.0105384958597411,0.419792413181472,0.0153413449819092,0.0170081429954648,0.0860549702689908,0.0028743225615399,0.0093941273962526,0.00491187427312,0.0015185884594816,0.0015185884594816,0.4892407422764171,h00,1059344429161942577
p3,1.3,0.0068616524446061,0.0068616524446061,0.4247275572500276,0.0139416527315223,0.0154563777511334,0.0877105434394944,0.0018837620874013,0.0061566858466286,0.0050988789481464,0.0009530436675699,0.0009530436675699,0.4824630203623314,h00,1059344429161942577
p1,0.7,0.0636826710188547,0.0638102916020588,0.1922664872572504,0.0967569017249426,0.1915391728024374,0.0528187004662466,0.1391165672607207,0.2635892853361025,0.0240605957979971,0.0085707677565265,0.0085707677565265,0.7308542164785058,h00,1061286463616756465
p1,0.8,0.049511862405907,0.0496110845750571,0.2042384546761572,0.0857405643884209,0.1697313213403434,0.0579225701721199,0.131762314550468,0.2496549117798342,0.0260069615402087,0.0050391908570855,0.0050391908570855,0.7118320136115142,h00,1061286463616756465
p1,0.9,0.0387221872038305,0.0387997867773853,0.2151406574616046,0.0745743078712913,0.1476266910921481,0.0623931482161383,0.1228432446209989,0.2327556213871559,0.0276242941480418,0.0028538122982089,0.0028538122982089,0.6948419001742153,h00,1061286463616756465
p1,1.0,0.0309075960457807,0.0309695351160127,0.2248779042734446,0.0643117722058287,0.1273110592645997,0.0662803779663876,0.1135991686987581,0.2152405301660681,0.0289772833557315,0.0015832726906392,0.0015832726906392,0.6798644344044362,h00,1061286463616756465
p1,1.1,0.0253986893945474,0.0254495885716908,0.2334787129502255,0.0554319615593606,0.1097326585971016,0.0696610282101793,0.1048318938640295,0.1986288515318453,0.0301186155131356,0.0008726912826062,0.0008726912826062,0.6667416433264595,h00,1061286463616756465
p1,1.2,0.021544030512581,0.0215872049224259,0.2410369293667868,0.0479788502827315,0.0949785403556113,0.0726119849559172,0.0968664316900675,0.1835363968864437,0.0310885719420098,0.0004827314239407,0.0004827314239407,0.6552625137352861,h00,1061286463616756465
p1,1.3,0.018834051760308,0.01887179535101,0.247670777918032,0.0417970631665661,0.0827411250440186,0.0752002454083319,0.0897491338565315,0.1700509904650072,0.031917934473672,0.0002698237829969,0.0002698237829969,0.645211042199964,h00,1061286463616756465
p2,0.7,0.0560460898418788,0.0560460898418788,0.3336907905463638,0.0319919678269464,0.0381765725858549,0.0659833852582627,0.0287953884894586,0.1138103449821462,0.0076690592539211,0.0090253103159996,0.0090253103159996,0.5926567649414523,h00,1061286463616756465
p2,0.8,0.0407265887734441,0.0407265887734441,0.352729710920526,0.0226814974883734,0.0270662261197774,0.0696664972113738,0.0216048171175106,0.0853904676549229,0.0084049343331384,0.0054048541193076,0.0054048541193076,0.5691988575349617,h00,1061286463616756465
p2,0.9,0.0289782086183489,0.0289782086183489,0.3705072886605423,0.0157257894368943,0.0187658585165803,0.0731013062916569,0.0156508440874219,0.0618580980598106,0.009101374785277,0.0031310394624561,0.0031310394624561,0.5472900302625238,h00,1061286463616756465
p2,1.0,0.0204392651008391,0.0204392651008391,0.3865264384132342,0.0108057602436949,0.0128947019614497,0.0762297142148696,0.0110848476832874,0.0438115408434693,0.0097409064163333,0.0017852197017883,0.0017852197017883,0.5275029409555628,h00,1061286463616756465
p2,1.1,0.0144272230367892,0.0144272230367892,0.4005828898834628,0.0074327582001338,0.0088696398569616,0.0790257912944711,0.0077518484022781,0.0306382579709088,0.0103139773010369,0.0010159912983209,0.0010159912983209,0.510077341521029,h00,1061286463616756465
p2,1.2,0.0102496342297052,0.0102496342297052,0.4126891944102056,0.0051480087090458,0.0061432084833482,0.0814886900642438,0.0053854746651597,0.0212854474861075,0.0108183808989106,0.0005826267296566,0.0005826267296566,0.4950037346266398,h00,1061286463616756465
p2,1.3,0.007350498118284,0.007350498118284,0.4229908355535938,0.0036003588526906,0.0042963709459315,0.0836345430170916,0.0037293545425665,0.0147398298587153,0.0112572280580178,0.000338569011045,0.000338569011045,0.4821173933712966,h00,1061286463616756465
p3,0.7,0.0542099970446598,0.0542099970446598,0.374605912801402,0.0268094171113328,0.0297221919194377,0.0764200011791083,0.0132883626615888,0.0588997696351503,0.0036429380826843,0.0095437507127983,0.0095437507127983,0.5453311479368053,h00,1061286463616756465
p3,0.8,0.0381299612614269,0.0381299612614269,0.3940920128712423,0.0186825506194805,0.0207123621058542,0.0800463950478336,0.008107064336677,0.0359340148977037,0.0035035563074815,0.0058892467609685,0.0058892467609685,0.5223580357734424,h00,1061286463616756465
p3,0.9,0.0261131978778572,0.0261131978778572,0.4122849377695295,0.0126985079542871,0.0140781684637329,0.0835688142687579,0.004732205827365,0.0209751825861587,0.0033587785753806,0.0035501017214164,0.0035501017214164,0.5007874693863319,h00,1061286463616756465
p3,1.0,0.0176917280295288,0.0176917280295288,0.4289498344170619,0.0085392019909265,0.0094669645132223,0.0869117628682342,0.002683226022763,0.0118932180468415,0.0032131031761612,0.0021341921995543,0.0021341921995543,0.4809252995385424,h00,1061286463616756465
p3,1.1,0.0120127512937664,0.0120127512937664,0.4439917449392622,0.0057447279623777,0.0063688780070706,0.0900200270125957,0.0014956883681512,0.0066295376318057,0.0030692993844106,0.001303192407648,0.001303192407648,0.4629189286637314,h00,1061286463616756465
p3,1.2,0.0082480465812619,0.0082480465812619,0.4574212532085934,0.0038937532457254,0.0043167996072344,0.092860303259028,0.0008260187079639,0.0036612721109752,0.0029289215606509,0.0008199051274187,0.0008199051274187,0.4467895219717276,h00,1061286463616756465
p3,1.3,0.0057593690602157,0.0057593690602157,0.4693185884979982,0.0026694607545919,0.0029594908587494,0.0954193535266213,0.0004540419536476,0.0020125102810329,0.0027927610238215,0.0005368566463597,0.0005368566463597,0.4324692969515589,h00,1061286463616756465
p1,0.7,0.0851774023475976,0.0851774023475976,0.2984101670998162,0.0644491186598716,0.1173551115896169,0.0520283175155806,0.0669499529150137,0.1432728992381295,0.0110426220799019,0.0056098627528592,0.0056098627528592,0.6385188933047011,h00,1077681494354284445
