pop,tau,A_per_cM_mean_all,A_per_cM_mean_nonzero,A_proportion_mean,B_per_cM_mean_all,B_per_cM_mean_nonzero,B_proportion_mean,C_per_cM_mean_all,C_per_cM_mean_nonzero,C_proportion_mean,Non-ROH_per_cM_mean_all,Non-ROH_per_cM_mean_nonzero,Non-ROH_proportion_mean,hXX,simID
p1,0.9,0.0229733219939588,0.0311291625934401,0.1904862843785469,0.0726965822292959,0.401920184509096,0.0382120246217657,0.0025213075813866,0.0176491530697067,0.0086246379567071,0.0006261682557638,0.0006261682557638,0.7626770530429801,h00,103568543989312214
p1,1.0,0.019707567468352,0.0267040209598266,0.1945649914857633,0.0719518759217383,0.3978029002109899,0.0391129399549011,0.0015332351267255,0.0107326458870791,0.0089004167009245,0.0003393366169723,0.0003393366169723,0.757421651858411,h00,103568543989312214
p1,1.1,0.0171944799459348,0.0232987533142748,0.1980549271205349,0.0711588725539705,0.3934185942351703,0.0398955370561926,0.0009386300158174,0.0065704101107223,0.0091435460808249,0.0001903893654936,0.0001903893654936,0.7529059897424475,h00,103568543989312214
p1,1.2,0.0151596119411978,0.020541479595119,0.2010649878746609,0.0702009440706165,0.3881224608961672,0.0405791050294173,0.0005776532031482,0.0040435724220376,0.0093575886665276,0.0001112790879059,0.0001112790879059,0.748998318429394,h00,103568543989312214
p1,1.3,0.0134457024584659,0.0182191090223115,0.2036834015107922,0.0690455108662226,0.3817343761684266,0.0411778064047929,0.0003568814960429,0.0024981704723005,0.009546077626644,6.78733011683177e-05,6.78733011683177e-05,0.7455927144577706,h00,103568543989312214
p2,0.7,0.0163671703994606,0.0171204711291429,0.2968639632301125,0.0135502486946845,0.0340458509916696,0.0768061646482275,0.0101313855592081,0.0774753013351214,0.0066832533241741,0.0020136965997567,0.0020136965997567,0.6196466187974858,h00,103568543989312214
p2,0.8,0.0113861498734289,0.0119101986123733,0.2994512482524834,0.0094997585184644,0.0238687399961417,0.0787963522873546,0.0063648715780817,0.0486725473618013,0.006837749694291,0.0010347353501732,0.0010347353501732,0.6149146497658708,h00,103568543989312214
p2,0.9,0.0083133455863537,0.0086959681865625,0.3012934601134901,0.0069392923030998,0.0174354077967331,0.0804410366407891,0.0040354578173795,0.0308593833093731,0.0069423590570282,0.0005381376510904,0.0005381376510904,0.6113231441886925,h00,103568543989312214
p2,1.0,0.0063201720137637,0.006611058591803,0.3025712863945667,0.0052529997023763,0.0131984917145134,0.0818041443195911,0.0025817844139449,0.0197430572831084,0.0070082936392822,0.0002865873986364,0.0002865873986364,0.60861627564656,h00,103568543989312214
p2,1.1,0.0049519325033064,0.0051798457147556,0.3034226086205192,0.0040870609539493,0.0102689973717319,0.0829308889005567,0.0016636645100266,0.0127221403707918,0.0070455407445927,0.0001581220641219,0.0001581220641219,0.6066009617343311,h00,103568543989312214
p2,1.2,0.0039611700244074,0.0041434832891291,0.3039506103713216,0.0032417237715064,0.008145034601775,0.0838539584582896,0.0010772679950445,0.008237931726811,0.0070623021461517,9.1298395365897e-05,9.1298395365897e-05,0.6051331290242369,h00,103568543989312214
p2,1.3,0.0032116232527239,0.0033594385488744,0.3042320445552476,0.0026037830190148,0.0065421683894844,0.084598275750691,0.0006994704951338,0.0053488920216117,0.007064923873043,5.548675298012711e-05,5.548675298012711e-05,0.6041047558210182,h00,103568543989312214
p3,0.7,0.0086682689152981,0.009182488257731,0.3060156318079758,0.0072729744310031,0.0121621646003396,0.0756750669722085,0.0090531718744167,0.1237266822836959,0.0036685372877936,0.0020891423096222,0.0020891423096222,0.614640763932022,h00,103568543989312214
p3,0.8,0.0049483988397592,0.0052419479234738,0.3096809331794139,0.0050455958697769,0.0084374512872523,0.0764862486729742,0.0064749090937462,0.088490424281198,0.0038620667388202,0.00112562110623,0.00112562110623,0.6099707514087918,h00,103568543989312214
p3,0.9,0.0029098134956373,0.0030824295504633,0.3128542510144035,0.0037622679239369,0.006291417933005,0.0774833321058411,0.0046020341940338,0.062894467318463,0.0040153687541912,0.0006375976631516,0.0006375976631516,0.605647048125564,h00,103568543989312214
p3,1.0,0.0017758938926459,0.0018812435303452,0.3156715478708914,0.0029804924184826,0.0049841010342519,0.078607300598377,0.0032477017613333,0.0443852574048888,0.0041307619522868,0.0003887826249386,0.0003887826249386,0.6015903895784446,h00,103568543989312214
p3,1.1,0.0011277321606976,0.0011946315261628,0.3182290823558509,0.0024671079691352,0.004125598610594,0.0798095955799267,0.0022747829388605,0.0310887001644278,0.004213444874574,0.0002585421518003,0.0002585421518003,0.5977478771896483,h00,103568543989312214
p3,1.2,0.0007435064825952,0.0007876127993593,0.3205925142006662,0.0021009034679661,0.0035132165016156,0.0810517483238666,0.0015814960024775,0.0216137787005262,0.0042694983637469,0.0001867845527908,0.0001867845527908,0.5940862391117203,h00,103568543989312214
p3,1.3,0.0005061404879133,0.0005361657710946,0.3228052553931652,0.0018192155137061,0.0030421664108798,0.0823043581541385,0.0010917762990625,0.0149209427538543,0.0043047392073371,0.0001440552138402,0.0001440552138402,0.5905856472453591,h00,103568543989312214
p1,0.7,0.0532426742836964,0.0560449202986278,0.2003085387011021,0.0477361131835404,0.1693412482277421,0.0271864995019011,0.0247677928929526,0.1068111068508582,0.0087596914119009,0.0065937451886568,0.0065937451886568,0.7637452703850958,h00,1059344429161942577
p1,0.8,0.0433363222965933,0.0456171813648351,0.2073850760478503,0.0442825251283037,0.1570898336668293,0.0280762140863032,0.0214811438841873,0.092637433000558,0.0093246047277943,0.0043240946171582,0.0043240946171582,0.755214105138052,h00,1059344429161942577
p1,0.9,0.035101964254015,0.0369494360568579,0.2136783472594155,0.0413792322150605,0.1467905609964923,0.0288694285148935,0.0182259216378135,0.078599287063071,0.0097959644990179,0.0027506951737288,0.0027506951737288,0.7476562597266729,h00,1059344429161942577
p1,1.0,0.0284083525462767,0.0299035289960807,0.2192072828245118,0.0388857577317154,0.1379450967709029,0.0295802277790342,0.015166885164373,0.0654071922713586,0.0101780569939333,0.0017098205708539,0.0017098205708539,0.7410344324025206,h00,1059344429161942577
p1,1.1,0.0230791125627013,0.0242938026975804,0.2240346953440455,0.0367547345081544,0.1303854085471754,0.0302212241614149,0.0124312755670179,0.0536098758827647,0.0104814931297226,0.0010476393133762,0.0010476393133762,0.7352625873648169,h00,1059344429161942577
p1,1.2,0.0188953306424076,0.0198898217288501,0.2282406697925342,0.034965753423965,0.1240390960879343,0.0308031762148269,0.010078901474152,0.0434652626072807,0.0107188393772584,0.000638117949625,0.000638117949625,0.7302373146153804,h00,1059344429161942577
p1,1.3,0.0156312381651271,0.0164539349106601,0.2319080275541619,0.0334953279812349,0.1188228423275926,0.031334964304578,0.0081120083407646,0.0349830359695475,0.0109022615741898,0.0003892114698661,0.0003892114698661,0.7258547465670702,h00,1059344429161942577
p2,0.7,0.0574114563584787,0.0579913700590694,0.360969782140729,0.0448633883220294,0.084968538488692,0.0727371961464771,0.0378907571809166,0.3142703977946612,0.0082689905769639,0.0072355423195605,0.0072355423195605,0.5580240311358299,h00,1059344429161942577
p2,0.8,0.0466222507823333,0.0470931826084175,0.376737579795222,0.0400474346426347,0.0758474140958991,0.0760965856940111,0.0355412527080882,0.2947833312847318,0.008940246162048,0.0047692167897724,0.0047692167897724,0.5382255883487189,h00,1059344429161942577
p2,0.9,0.0370655072245195,0.0374399062873934,0.3903723758968743,0.035367111874357,0.0669831664287064,0.0788361790260206,0.032551478373732,0.2699857912174246,0.0094882917893394,0.0030436780697155,0.0030436780697155,0.5213031532877656,h00,1059344429161942577
p2,1.0,0.0290060971379837,0.0292990880181653,0.4020379795248744,0.0309524476047242,0.0586220598574323,0.0810152552446856,0.0292738361747493,0.2428006412140974,0.0099323724853475,0.0018932488023852,0.0018932488023852,0.5070143927450924,h00,1059344429161942577
p2,1.1,0.0224829782559265,0.0227100790463904,0.4119466508343746,0.0269282834128326,0.0510005367667284,0.0827135982514497,0.0260234071908718,0.2158412008184075,0.0102922968405996,0.0011569936345592,0.0011569936345592,0.495047454073576,h00,1059344429161942577
p2,1.2,0.0173561833569449,0.0175314983403484,0.4203206574892852,0.0233627424192925,0.044247618218357,0.0840133547302532,0.0230051658435473,0.1908075519964813,0.0105852627270086,0.0006999943438591,0.0006999943438591,0.4850807250534528,h00,1059344429161942577
p2,1.3,0.0133993337265795,0.0135346805318985,0.4273725103213089,0.0202651562778761,0.0383809777990077,0.0849901786995894,0.0203145672875151,0.1684914110317429,0.0108251854260932,0.0004220298356523,0.0004220298356523,0.4768121255530084,h00,1059344429161942577
p3,0.7,0.0466408714218447,0.0470170074816983,0.349095454960169,0.024007515674448,0.0343947215966303,0.0685012247241076,0.0208089609379958,0.1161833652371436,0.0055824589567509,0.0090864587577801,0.0090864587577801,0.5768208613589724,h00,1059344429161942577
p3,0.8,0.0357943132265761,0.0360829770429194,0.3643318627751009,0.0187777566765536,0.0269022301956356,0.0700442782395182,0.0164651952907686,0.0919306737067913,0.0059040270661797,0.0061334714136875,0.0061334714136875,0.5597198319192012,h00,1059344429161942577
p3,0.9,0.0266734178111161,0.0268885260192703,0.378546273216119,0.0143904129113314,0.0206166374087843,0.0715229087204426,0.012735616217675,0.0711071905486857,0.0061776625400321,0.004002386116579,0.004002386116579,0.5437531555234061,h00,1059344429161942577
p3,1.0,0.0194191508244441,0.0195757568794799,0.3916317474435708,0.0108474388094366,0.0155407432799951,0.0728799130906117,0.0096835919766254,0.0540667218694922,0.006406384702626,0.0025428215150259,0.0025428215150259,0.5290819547631913,h00,1059344429161942577
p3,1.1,0.013913259705633,0.0140254634129365,0.4035626999425076,0.0080846346335855,0.0115825711082887,0.0740821568673354,0.0072852174869807,0.0406757976356426,0.0065957424224358,0.0015860499845929,0.0015860499845929,0.5157594007677211,h00,1059344429161942577
p3,1.2,0.009876030306857,0.0099556757125574,0.4143652815614447,0.0059867410375012,0.0085769928904028,0.0751154827624633,0.0054546646206319,0.0304552107985281,0.0067517854277911,0.0009789421848976,0.0009789421848976,0.5037674502483007,h00,1059344429161942577
p3,1.3,0.0069822109974255,0.0070385191506306,0.4240961339858069,0.0044214383386462,0.006334438880582,0.0759794789386932,0.0040824899528935,0.0227939022369888,0.0068800654135316,0.0006019062138422,0.0006019062138422,0.4930443216619681,h00,1059344429161942577
p1,0.7,0.0250497736171576,0.0273469144292114,0.1800637349266877,0.0306363995553756,0.1151833626694355,0.0464380374469925,0.0864834809455901,0.2767471390258885,0.023180497183595,0.0030921724635521,0.0030921724635521,0.7503177304427247,h00,1061286463616756465
p1,0.8,0.0176488779952669,0.0192673340559682,0.1865782102737793,0.0224334540358666,0.0843428310650802,0.0485621718165143,0.081413488673399,0.2605231637548768,0.0243393033214417,0.0018118943551994,0.0018118943551994,0.7405203145882646,h00,1061286463616756465
p1,0.9,0.0121495952848356,0.0132637503109559,0.1916269378812678,0.015969469655498,0.060040254131136,0.0501496974405661,0.0759747538759726,0.2431192124031123,0.0252118111264151,0.001053025879866,0.001053025879866,0.733011553551751,h00,1061286463616756465
p1,1.0,0.0082713065187048,0.0090298106099398,0.1954654271658214,0.0111874530592199,0.0420613545249741,0.0513218114238942,0.0709369468872382,0.2269982300391622,0.0258693940087209,0.0006152048515176,0.0006152048515176,0.7273433674015635,h00,1061286463616756465
p1,1.1,0.0056195210680624,0.006134848327579,0.1983603039720245,0.0077847574540244,0.0292682741488514,0.0521828283781119,0.066643471839889,0.2132591098876448,0.0263669657316751,0.000364420917467,0.000364420917467,0.7230899019181882,h00,1061286463616756465
p1,1.2,0.0038303207573411,0.0041815728791934,0.2005455962857037,0.0054106869700802,0.0203425052751078,0.0528150548388044,0.0631187640339175,0.2019800449085362,0.0267454954157269,0.0002196707654083,0.0002196707654083,0.719893853459765,h00,1061286463616756465
p1,1.3,0.0026261502376859,0.0028669762420152,0.2022092708600787,0.003767498823715,0.0141646273604791,0.0532805514925961,0.0602493142781875,0.1927978056902001,0.0270352053766354,0.0001348030476728,0.0001348030476728,0.7174749722706896,h00,1061286463616756465
p2,0.7,0.0197081138291675,0.0201103202338444,0.2615483129276371,0.0123249730761497,0.0218527891421095,0.0611874798783078,0.0064405845987926,0.0485971383363443,0.0031161029161499,0.0032660060095422,0.0032660060095422,0.6741481042779052,h00,1061286463616756465
p2,0.8,0.0144063254648616,0.0147003321070016,0.2684579635059101,0.0085932637602011,0.015236283262768,0.0607849637565962,0.0046106215385822,0.0347892352456657,0.0030706723797615,0.0019720031779129,0.0019720031779129,0.6676864003577321,h00,1061286463616756465
p2,0.9,0.0103352638878244,0.0105461876406372,0.2739330341448365,0.0059168886616756,0.0104909373433965,0.0600269818298121,0.0032177687335451,0.0242795277167498,0.0029912356711356,0.0011825016227526,0.0011825016227526,0.6630487483542157,h00,1061286463616756465
p2,1.0,0.0073537368451107,0.0075038131072558,0.278253819720764,0.0040558364705741,0.0071911994159116,0.0590709411177003,0.0022109045177253,0.016682279542837,0.0028934214239881,0.0007124411508735,0.0007124411508735,0.6597818177375474,h00,1061286463616756465
p2,1.1,0.0052343063788015,0.0053411289579608,0.2816704841522549,0.0027830761668878,0.0049345322107941,0.0580359123545416,0.0015066805832197,0.0113685898552035,0.0027890485287148,0.0004343252662831,0.0004343252662831,0.6575045549644886,h00,1061286463616756465
p2,1.2,0.0037481690704711,0.0038246623168073,0.2843824732470413,0.0019167478615529,0.0033984891162286,0.0570037119372531,0.0010227040508398,0.0077167669290644,0.0026861323875562,0.0002686029367215,0.0002686029367215,0.6559276824281494,h00,1061286463616756465
p2,1.3,0.0027095285841773,0.0027648250858952,0.2865422726285304,0.0013260049897216,0.0023510726768115,0.0560253054844906,0.0006928830346939,0.0052281174435994,0.0025895742818038,0.0001684769495841,0.0001684769495841,0.654842847605175,h00,1061286463616756465
p3,0.7,0.0253654423994033,0.0254673116459872,0.3037875311468354,0.0129056896524786,0.0194362795971064,0.0690950499880066,0.0060905634418086,0.0399540961782644,0.0032550931084611,0.0055260828084367,0.0055260828084367,0.6238623257566968,h00,1061286463616756465
p3,0.8,0.0189434699754317,0.0190195481681041,0.310421913365594,0.0091805817479648,0.0138261773312723,0.0681496852297472,0.0038379691347879,0.0251770775242087,0.003122347528443,0.0038214106027387,0.0038214106027387,0.6183060538762157,h00,1061286463616756465
p3,0.9,0.014146560606006,0.0142033741024156,0.3157519000930666,0.0064662616839654,0.0097383459095864,0.0670888040164248,0.0023511694636132,0.0154236716813027,0.0029926657611474,0.0026674720949742,0.0026674720949742,0.6141666301293611,h00,1061286463616756465
p3,1.0,0.0107398533506453,0.0107829852918126,0.319993436273488,0.0045502334018248,0.0068527611473265,0.0660102353973762,0.0014185431397761,0.0093056429969316,0.0028710315717594,0.0019080131660204,0.0019080131660204,0.6111252967573763,h00,1061286463616756465
p3,1.1,0.0083903031807649,0.0084239991774748,0.3233642324833563,0.0032200256391482,0.0048494362035364,0.0649784164715062,0.0008506713394219,0.0055804039866081,0.0027603063176909,0.0014138507381232,0.0014138507381232,0.6088970447274464,h00,1061286463616756465
p3,1.2,0.0067869364483331,0.006814193221218,0.326052275363653,0.0022997761306723,0.0034635182690848,0.064030925388529,0.0005095963601926,0.0033429521228634,0.0026617468277919,0.0010914711526317,0.0010914711526317,0.607255052420026,h00,1061286463616756465
p3,1.3,0.0056907495675809,0.005713603983515,0.328207710360627,0.0016603958243168,0.002500596120959,0.0631855201356087,0.0003056492575667,0.0020050591296379,0.0025754518637601,0.0008788233083607,0.0008788233083607,0.606031317640004,h00,1061286463616756465
p1,0.7,0.0424992140064824,0.0485150844822859,0.2514871469640966,0.0274961290764258,0.1008880525510962,0.034575860055599,0.0546683804658584,0.2543268134716025,0.0071815699589222,0.0029544263462643,0.0029544263462643,0.7067554230213821,h00,1077681494354284445
p1,0.8,0.0309433483555958,0.0353234570269358,0.261428713855712,0.020748120293037,0.0761284413759554,0.0360561325190335,0.0605618188830951,0.2817441139343989,0.0073733353324028,0.0016875867298401,0.0016875867298401,0.6951418182928515,h00,1077681494354284445
p1,0.9,0.0220749763528031,0.0251997446949807,0.2700298198962835,0.0151529629760566,0.0555988415963581,0.0372716502963224,0.0650995754854007,0.3028545468233862,0.0075325837069036,0.0009401196387454,0.0009401196387454,0.6851659461004904,h00,1077681494354284445
p1,1.0,0.0156687020552924,0.0178866461818407,0.2775311721644545,0.0108816203913838,0.0399265469999648,0.0382687344241937,0.0685216570025783,0.3187746651859079,0.0076702389144177,0.0005215707720995,0.0005215707720995,0.6765298544969339,h00,1077681494354284445
