"pop","tau","hXX",".y.","group1","group2","n1","n2","statistic","p","p.adj","p.adj.signif"
"African",0.8,"dominant","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",0.8,"dominant","per_cM_all_log","Medium ROH","Long ROH",500,500,105669,0.000000000000000000000000000000000000000185,0.00000000000000000000000000000000000000037,"***"
"African",0.8,"dominant","per_cM_all_log","Medium ROH","Non-ROH",500,500,24964,0.000000000000000000000000000000226,0.000000000000000000000000000000226,"***"
"African",0.8,"dominant","per_cM_all_log","Long ROH","Non-ROH",500,500,6495,0.000000000000000000000000000000000000000000000000000000000000000000152,0.000000000000000000000000000000000000000000000000000000000000000000456,"***"
"African",0.8,"mixed","per_cM_all_log","Short ROH","Medium ROH",500,500,123262,0.00000000000000000000000000000000000000000000000000000000000000000000000000000162,0.0000000000000000000000000000000000000000000000000000000000000000000000000000081,"***"
"African",0.8,"mixed","per_cM_all_log","Short ROH","Long ROH",500,500,121649,0.0000000000000000000000000000000000000000000000000000000000000000000000000171,0.0000000000000000000000000000000000000000000000000000000000000000000000000684,"***"
"African",0.8,"mixed","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",0.8,"mixed","per_cM_all_log","Medium ROH","Long ROH",500,500,88143,0.00000000000000292,0.00000000000000584,"***"
"African",0.8,"mixed","per_cM_all_log","Medium ROH","Non-ROH",500,500,99893,0.000000000000000000000000000000936,0.00000000000000000000000000000281,"***"
"African",0.8,"mixed","per_cM_all_log","Long ROH","Non-ROH",500,500,56451,0.056,0.056,"ns"
"African",0.9,"recessive","per_cM_all_log","Short ROH","Medium ROH",500,500,16841,0.00000000000000000000000000000000000000000000152,0.00000000000000000000000000000000000000000000456,"***"
"African",0.9,"recessive","per_cM_all_log","Short ROH","Long ROH",500,500,21584,0.000000000000000000000000000000000000615,0.00000000000000000000000000000000000123,"***"
"African",0.9,"recessive","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",0.9,"recessive","per_cM_all_log","Medium ROH","Long ROH",500,500,51273,0.000445,0.000445,"***"
"African",0.9,"recessive","per_cM_all_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",0.9,"recessive","per_cM_all_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",0.9,"additive","per_cM_all_log","Short ROH","Medium ROH",500,500,123884,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000427,0.000000000000000000000000000000000000000000000000000000000000000000000000000000214,"***"
"African",0.9,"additive","per_cM_all_log","Short ROH","Long ROH",500,500,123617,0.000000000000000000000000000000000000000000000000000000000000000000000000000000204,0.000000000000000000000000000000000000000000000000000000000000000000000000000000816,"***"
"African",0.9,"additive","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",0.9,"additive","per_cM_all_log","Medium ROH","Long ROH",500,500,97015,0.0000000000000000000000000196,0.0000000000000000000000000392,"***"
"African",0.9,"additive","per_cM_all_log","Medium ROH","Non-ROH",500,500,44062,0.00000000931,0.00000000931,"***"
"African",0.9,"additive","per_cM_all_log","Long ROH","Non-ROH",500,500,18903,0.0000000000000000000000000000000000000000109,0.0000000000000000000000000000000000000000327,"***"
"African",0.9,"dominant","per_cM_all_log","Short ROH","Medium ROH",500,500,122661,0.0000000000000000000000000000000000000000000000000000000000000000000000000000527,0.000000000000000000000000000000000000000000000000000000000000000000000000000211,"***"
"African",0.9,"dominant","per_cM_all_log","Short ROH","Long ROH",500,500,123874,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000452,0.000000000000000000000000000000000000000000000000000000000000000000000000000000226,"***"
"African",0.9,"dominant","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",0.9,"dominant","per_cM_all_log","Medium ROH","Long ROH",500,500,103767,0.000000000000000000000000000000000000413,0.000000000000000000000000000000000000826,"***"
"African",0.9,"dominant","per_cM_all_log","Medium ROH","Non-ROH",500,500,26516,0.0000000000000000000000000000565,0.0000000000000000000000000000565,"***"
"African",0.9,"dominant","per_cM_all_log","Long ROH","Non-ROH",500,500,7301,0.0000000000000000000000000000000000000000000000000000000000000000113,0.0000000000000000000000000000000000000000000000000000000000000000339,"***"
"African",0.9,"mixed","per_cM_all_log","Short ROH","Medium ROH",500,500,119673,0.00000000000000000000000000000000000000000000000000000000000000000000103,0.00000000000000000000000000000000000000000000000000000000000000000000515,"***"
"African",0.9,"mixed","per_cM_all_log","Short ROH","Long ROH",500,500,118503,0.000000000000000000000000000000000000000000000000000000000000000000589,0.00000000000000000000000000000000000000000000000000000000000000000236,"***"
"African",0.9,"mixed","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",0.9,"mixed","per_cM_all_log","Medium ROH","Long ROH",500,500,85566,0.00000000000127,0.00000000000254,"***"
"African",0.9,"mixed","per_cM_all_log","Medium ROH","Non-ROH",500,500,92175,0.0000000000000000000614,0.000000000000000000184,"***"
"African",0.9,"mixed","per_cM_all_log","Long ROH","Non-ROH",500,500,54818,0.016,0.016,"*"
"African",1,"recessive","per_cM_all_log","Short ROH","Medium ROH",500,500,11466,0.0000000000000000000000000000000000000000000000000000000202,0.0000000000000000000000000000000000000000000000000000000606,"***"
"African",1,"recessive","per_cM_all_log","Short ROH","Long ROH",500,500,16472,0.000000000000000000000000000000000000000000000298,0.000000000000000000000000000000000000000000000596,"***"
"African",1,"recessive","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1,"recessive","per_cM_all_log","Medium ROH","Long ROH",500,500,50849,0.000269,0.000269,"***"
"African",1,"recessive","per_cM_all_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1,"recessive","per_cM_all_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1,"additive","per_cM_all_log","Short ROH","Medium ROH",500,500,122699,0.0000000000000000000000000000000000000000000000000000000000000000000000000000423,0.000000000000000000000000000000000000000000000000000000000000000000000000000212,"***"
"African",1,"additive","per_cM_all_log","Short ROH","Long ROH",500,500,122614,0.0000000000000000000000000000000000000000000000000000000000000000000000000000691,0.000000000000000000000000000000000000000000000000000000000000000000000000000276,"***"
"African",1,"additive","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1,"additive","per_cM_all_log","Medium ROH","Long ROH",500,500,95615,0.00000000000000000000000186,0.00000000000000000000000372,"***"
"African",1,"additive","per_cM_all_log","Medium ROH","Non-ROH",500,500,36884,0.00000000000000167,0.00000000000000167,"***"
"African",1,"additive","per_cM_all_log","Long ROH","Non-ROH",500,500,17642,0.0000000000000000000000000000000000000000000503,0.000000000000000000000000000000000000000000151,"***"
"African",1,"dominant","per_cM_all_log","Short ROH","Medium ROH",500,500,120705,0.00000000000000000000000000000000000000000000000000000000000000000000000345,0.0000000000000000000000000000000000000000000000000000000000000000000000138,"***"
"African",1,"dominant","per_cM_all_log","Short ROH","Long ROH",500,500,123471,0.00000000000000000000000000000000000000000000000000000000000000000000000000000048,0.0000000000000000000000000000000000000000000000000000000000000000000000000000024,"***"
"African",1,"dominant","per_cM_all_log","Short ROH","Non-ROH",500,500,125249,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000128,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000768,"***"
"African",1,"dominant","per_cM_all_log","Medium ROH","Long ROH",500,500,102704,0.0000000000000000000000000000000000264,0.0000000000000000000000000000000000528,"***"
"African",1,"dominant","per_cM_all_log","Medium ROH","Non-ROH",500,500,26254,0.0000000000000000000000000000226,0.0000000000000000000000000000226,"***"
"African",1,"dominant","per_cM_all_log","Long ROH","Non-ROH",500,500,7336,0.0000000000000000000000000000000000000000000000000000000000000000137,0.0000000000000000000000000000000000000000000000000000000000000000411,"***"
"African",1,"mixed","per_cM_all_log","Short ROH","Medium ROH",500,500,115438,0.00000000000000000000000000000000000000000000000000000000000522,0.0000000000000000000000000000000000000000000000000000000000209,"***"
"African",1,"mixed","per_cM_all_log","Short ROH","Long ROH",500,500,115919,0.00000000000000000000000000000000000000000000000000000000000045,0.00000000000000000000000000000000000000000000000000000000000225,"***"
"African",1,"mixed","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1,"mixed","per_cM_all_log","Medium ROH","Long ROH",500,500,84300,0.0000000000201,0.0000000000603,"***"
"African",1,"mixed","per_cM_all_log","Medium ROH","Non-ROH",500,500,83533,0.0000000000991,0.000000000198,"***"
"African",1,"mixed","per_cM_all_log","Long ROH","Non-ROH",500,500,51350,0.000487,0.000487,"***"
"African",1.1,"recessive","per_cM_all_log","Short ROH","Medium ROH",500,500,9402,0.000000000000000000000000000000000000000000000000000000000000647,0.00000000000000000000000000000000000000000000000000000000000194,"***"
"African",1.1,"recessive","per_cM_all_log","Short ROH","Long ROH",500,500,14112,0.00000000000000000000000000000000000000000000000000646,0.0000000000000000000000000000000000000000000000000129,"***"
"African",1.1,"recessive","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1.1,"recessive","per_cM_all_log","Medium ROH","Long ROH",500,500,50836,0.000265,0.000265,"***"
"African",1.1,"recessive","per_cM_all_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1.1,"recessive","per_cM_all_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1.1,"additive","per_cM_all_log","Short ROH","Medium ROH",500,500,121528,0.0000000000000000000000000000000000000000000000000000000000000000000000000339,0.000000000000000000000000000000000000000000000000000000000000000000000000136,"***"
"African",1.1,"additive","per_cM_all_log","Short ROH","Long ROH",500,500,121866,0.00000000000000000000000000000000000000000000000000000000000000000000000000499,0.000000000000000000000000000000000000000000000000000000000000000000000000025,"***"
"African",1.1,"additive","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1.1,"additive","per_cM_all_log","Medium ROH","Long ROH",500,500,95015,0.0000000000000000000000124,0.0000000000000000000000248,"***"
"African",1.1,"additive","per_cM_all_log","Medium ROH","Non-ROH",500,500,31191,0.000000000000000000000237,0.000000000000000000000237,"***"
"African",1.1,"additive","per_cM_all_log","Long ROH","Non-ROH",500,500,15864,0.0000000000000000000000000000000000000000000000197,0.0000000000000000000000000000000000000000000000591,"***"
"African",1.1,"dominant","per_cM_all_log","Short ROH","Medium ROH",500,500,119029,0.0000000000000000000000000000000000000000000000000000000000000000000345,0.000000000000000000000000000000000000000000000000000000000000000000138,"***"
"African",1.1,"dominant","per_cM_all_log","Short ROH","Long ROH",500,500,123203,0.00000000000000000000000000000000000000000000000000000000000000000000000000000229,0.0000000000000000000000000000000000000000000000000000000000000000000000000000114,"***"
"African",1.1,"dominant","per_cM_all_log","Short ROH","Non-ROH",500,500,125072,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000369,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000221,"***"
"African",1.1,"dominant","per_cM_all_log","Medium ROH","Long ROH",500,500,102112,0.000000000000000000000000000000000255,0.00000000000000000000000000000000051,"***"
"African",1.1,"dominant","per_cM_all_log","Medium ROH","Non-ROH",500,500,24787,0.000000000000000000000000000000119,0.000000000000000000000000000000119,"***"
"African",1.1,"dominant","per_cM_all_log","Long ROH","Non-ROH",500,500,6801,0.000000000000000000000000000000000000000000000000000000000000000000786,0.00000000000000000000000000000000000000000000000000000000000000000236,"***"
"African",1.1,"mixed","per_cM_all_log","Short ROH","Medium ROH",500,500,111923,0.000000000000000000000000000000000000000000000000000161,0.000000000000000000000000000000000000000000000000000644,"***"
"African",1.1,"mixed","per_cM_all_log","Short ROH","Long ROH",500,500,114231,0.00000000000000000000000000000000000000000000000000000000222,0.0000000000000000000000000000000000000000000000000000000111,"***"
"African",1.1,"mixed","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1.1,"mixed","per_cM_all_log","Medium ROH","Long ROH",500,500,83808,0.0000000000563,0.000000000169,"***"
"African",1.1,"mixed","per_cM_all_log","Medium ROH","Non-ROH",500,500,75118,0.000111,0.000111,"***"
"African",1.1,"mixed","per_cM_all_log","Long ROH","Non-ROH",500,500,46742,0.000000894,0.00000179,"***"
"African",1.2,"recessive","per_cM_all_log","Short ROH","Medium ROH",500,500,8737,0.0000000000000000000000000000000000000000000000000000000000000211,0.0000000000000000000000000000000000000000000000000000000000000633,"***"
"African",1.2,"recessive","per_cM_all_log","Short ROH","Long ROH",500,500,13185,0.0000000000000000000000000000000000000000000000000000821,0.000000000000000000000000000000000000000000000000000164,"***"
"African",1.2,"recessive","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1.2,"recessive","per_cM_all_log","Medium ROH","Long ROH",500,500,51286,0.000452,0.000452,"***"
"African",1.2,"recessive","per_cM_all_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1.2,"recessive","per_cM_all_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1.2,"additive","per_cM_all_log","Short ROH","Medium ROH",500,500,120500,0.0000000000000000000000000000000000000000000000000000000000000000000000108,0.0000000000000000000000000000000000000000000000000000000000000000000000432,"***"
"African",1.2,"additive","per_cM_all_log","Short ROH","Long ROH",500,500,121452,0.0000000000000000000000000000000000000000000000000000000000000000000000000521,0.00000000000000000000000000000000000000000000000000000000000000000000000026,"***"
"African",1.2,"additive","per_cM_all_log","Short ROH","Non-ROH",500,500,125204,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000167,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000001,"***"
"African",1.2,"additive","per_cM_all_log","Medium ROH","Long ROH",500,500,94813,0.0000000000000000000000233,0.0000000000000000000000233,"***"
"African",1.2,"additive","per_cM_all_log","Medium ROH","Non-ROH",500,500,26613,0.0000000000000000000000000000792,0.000000000000000000000000000158,"***"
"African",1.2,"additive","per_cM_all_log","Long ROH","Non-ROH",500,500,13804,0.00000000000000000000000000000000000000000000000000153,0.00000000000000000000000000000000000000000000000000459,"***"
"African",1.2,"dominant","per_cM_all_log","Short ROH","Medium ROH",500,500,117837,0.0000000000000000000000000000000000000000000000000000000000000000205,0.0000000000000000000000000000000000000000000000000000000000000000615,"***"
"African",1.2,"dominant","per_cM_all_log","Short ROH","Long ROH",500,500,123039,0.00000000000000000000000000000000000000000000000000000000000000000000000000000593,0.0000000000000000000000000000000000000000000000000000000000000000000000000000296,"***"
"African",1.2,"dominant","per_cM_all_log","Short ROH","Non-ROH",500,500,123343,0.00000000000000000000000000000000000000000000000000000000000000000000000000000101,0.00000000000000000000000000000000000000000000000000000000000000000000000000000606,"***"
"African",1.2,"dominant","per_cM_all_log","Medium ROH","Long ROH",500,500,101817,0.00000000000000000000000000000000078,0.00000000000000000000000000000000078,"***"
"African",1.2,"dominant","per_cM_all_log","Medium ROH","Non-ROH",500,500,22670,0.0000000000000000000000000000000000425,0.000000000000000000000000000000000085,"***"
"African",1.2,"dominant","per_cM_all_log","Long ROH","Non-ROH",500,500,5978,0.00000000000000000000000000000000000000000000000000000000000000000000924,0.000000000000000000000000000000000000000000000000000000000000000000037,"***"
"African",1.2,"mixed","per_cM_all_log","Short ROH","Medium ROH",500,500,109533,0.0000000000000000000000000000000000000000000000102,0.0000000000000000000000000000000000000000000000408,"***"
"African",1.2,"mixed","per_cM_all_log","Short ROH","Long ROH",500,500,113388,0.000000000000000000000000000000000000000000000000000000141,0.000000000000000000000000000000000000000000000000000000705,"***"
"African",1.2,"mixed","per_cM_all_log","Short ROH","Non-ROH",500,500,125218,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000154,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000924,"***"
"African",1.2,"mixed","per_cM_all_log","Medium ROH","Long ROH",500,500,83828,0.000000000054,0.000000000162,"***"
"African",1.2,"mixed","per_cM_all_log","Medium ROH","Non-ROH",500,500,67055,0.171,0.171,"ns"
"African",1.2,"mixed","per_cM_all_log","Long ROH","Non-ROH",500,500,41643,0.0000000000852,0.00000000017,"***"
"African",1.3,"recessive","per_cM_all_log","Short ROH","Medium ROH",500,500,8846,0.0000000000000000000000000000000000000000000000000000000000000372,0.000000000000000000000000000000000000000000000000000000000000112,"***"
"African",1.3,"recessive","per_cM_all_log","Short ROH","Long ROH",500,500,13058,0.0000000000000000000000000000000000000000000000000000449,0.0000000000000000000000000000000000000000000000000000898,"***"
"African",1.3,"recessive","per_cM_all_log","Short ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1.3,"recessive","per_cM_all_log","Medium ROH","Long ROH",500,500,52019,0.001,0.001,"***"
"African",1.3,"recessive","per_cM_all_log","Medium ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1.3,"recessive","per_cM_all_log","Long ROH","Non-ROH",500,500,125250,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000762,"***"
"African",1.3,"additive","per_cM_all_log","Short ROH","Medium ROH",500,500,119681,0.00000000000000000000000000000000000000000000000000000000000000000000099,0.00000000000000000000000000000000000000000000000000000000000000000000396,"***"
"African",1.3,"additive","per_cM_all_log","Short ROH","Long ROH",500,500,121282,0.000000000000000000000000000000000000000000000000000000000000000000000000136,0.00000000000000000000000000000000000000000000000000000000000000000000000068,"***"
"African",1.3,"additive","per_cM_all_log","Short ROH","Non-ROH",500,500,124593,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000644,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000386,"***"
"African",1.3,"additive","per_cM_all_log","Medium ROH","Long ROH",500,500,94987,0.0000000000000000000000135,0.0000000000000000000000135,"***"
"African",1.3,"additive","per_cM_all_log","Medium ROH","Non-ROH",500,500,22894,0.0000000000000000000000000000000001,0.0000000000000000000000000000000002,"***"
"African",1.3,"additive","per_cM_all_log","Long ROH","Non-ROH",500,500,11731,0.0000000000000000000000000000000000000000000000000000000741,0.000000000000000000000000000000000000000000000000000000222,"***"
"African",1.3,"dominant","per_cM_all_log","Short ROH","Medium ROH",500,500,117012,0.00000000000000000000000000000000000000000000000000000000000000158,0.00000000000000000000000000000000000000000000000000000000000000474,"***"
